ZCTA5,NAME,POP100,AREALAND,AREALAND_MILES,DENSITY,YEAR
27858,ZCTA5 27858,55781.0,156052072,60.252041845400015,925.7943513869255,2010
27860,ZCTA5 27860,2246.0,371345424,143.37726977406496,15.664965608141825,2010
27861,ZCTA5 27861,71.0,1533524,0.5920969265882302,119.91279942815252,2010
27862,ZCTA5 27862,877.0,103883589,40.10967795082103,21.865047160819902,2010
27863,ZCTA5 27863,11735.0,175251259,67.66488938850512,173.42820044561452,2010
27864,ZCTA5 27864,4779.0,104552173,40.367819676393026,118.38637900958382,2010
27865,ZCTA5 27865,1927.0,225422946,87.03628603730009,22.140191036806982,2010
27866,ZCTA5 27866,855.0,67165012,25.93255611223665,32.97013978489208,2010
27869,ZCTA5 27869,2258.0,212110899,81.89647595588103,27.571393929287282,2010
27870,ZCTA5 27870,27236.0,175894198,67.91312952422109,401.04174540044323,2010
27871,ZCTA5 27871,4619.0,249362171,96.27927248381421,47.97501976114863,2010
27872,ZCTA5 27872,375.0,32620990,12.595034653037963,29.773637812862134,2010
27873,ZCTA5 27873,397.0,1594228,0.6155348720208493,644.9675201936453,2010
27874,ZCTA5 27874,4861.0,337963064,130.48826852057178,37.25239100121596,2010
27875,ZCTA5 27875,517.0,142818962,55.142709510070425,9.375672769681058,2010
27876,ZCTA5 27876,1302.0,108207174,41.779023451995435,31.163964411375304,2010
27878,ZCTA5 27878,1931.0,4757176,1.8367559222022547,1051.31007155526,2010
27879,ZCTA5 27879,311.0,750026,0.2895866575686223,1073.9445063220962,2010
27880,ZCTA5 27880,3304.0,67310187,25.98860849310415,127.13262431409852,2010
27881,ZCTA5 27881,61.0,1760084,0.6795722316293181,89.76234925572014,2010
27882,ZCTA5 27882,7413.0,256412013,99.00123169745065,74.87785629429588,2010
27883,ZCTA5 27883,3565.0,198375510,76.5932126144571,46.54459420503665,2010
27884,ZCTA5 27884,1282.0,85628519,33.061356019339684,38.77638894333544,2010
27885,ZCTA5 27885,984.0,322718665,124.60237316087432,7.89712085763853,2010
27886,ZCTA5 27886,21591.0,499548241,192.87665414995558,111.94200819770376,2010
27888,ZCTA5 27888,2560.0,123311732,47.61092589973911,53.76917066034265,2010
27889,ZCTA5 27889,27468.0,512562704,197.9015664066247,138.79627381807583,2010
27890,ZCTA5 27890,2521.0,23241922,8.973756253050732,280.9302959552703,2010
27891,ZCTA5 27891,5227.0,366247707,141.40903023668793,36.963693133678525,2010
27892,ZCTA5 27892,15182.0,500752137,193.34148099422532,78.52427695251518,2010
27893,ZCTA5 27893,39723.0,285341443,110.17094706607178,360.5578517553934,2010
27896,ZCTA5 27896,20130.0,89529238,34.567432045136684,582.3400469469384,2010
27897,ZCTA5 27897,2265.0,110956161,42.840413266521324,52.87063842985938,2010
27909,ZCTA5 27909,40699.0,587675836,226.9029088072758,179.3674669660954,2010
27910,ZCTA5 27910,12007.0,352040674,135.92366412879684,88.33634729433543,2010
27915,ZCTA5 27915,777.0,20407829,7.879506828219287,98.61023245989071,2010
27916,ZCTA5 27916,747.0,20073383,7.750376505700874,96.38241438342202,2010
27917,ZCTA5 27917,833.0,52096585,20.11460392158355,41.41269712530441,2010
27919,ZCTA5 27919,1130.0,150867039,58.25008941194703,19.399111853865037,2010
27920,ZCTA5 27920,1326.0,9469241,3.65609438993016,362.6821024238736,2010
27921,ZCTA5 27921,4805.0,187268075,72.30460798500329,66.45496233098457,2010
27922,ZCTA5 27922,1030.0,108640488,41.94632692272537,24.555189347031344,2010
27923,ZCTA5 27923,598.0,18664455,7.20638636365934,82.98195098386881,2010
27924,ZCTA5 27924,3140.0,243725999,94.10313430865513,33.36764522317509,2010
27925,ZCTA5 27925,4217.0,624685310,241.19234660547588,17.483971027065166,2010
27926,ZCTA5 27926,1915.0,92662481,35.777183930698364,53.5257331518719,2010
27927,ZCTA5 27927,542.0,68857031,26.585848300444262,20.38678600264724,2010
27928,ZCTA5 27928,1986.0,177367652,68.48203329414522,29.000307153114132,2010
27929,ZCTA5 27929,1166.0,15356359,5.929123357368719,196.65639078851248,2010
27932,ZCTA5 27932,12562.0,306275491,118.25362818606109,106.22929877665031,2010
27935,ZCTA5 27935,1698.0,155445286,60.01776046102209,28.291625461478997,2010
27936,ZCTA5 27936,1091.0,24326135,9.392373232678704,116.15807559734793,2010
27937,ZCTA5 27937,4333.0,219102256,84.59585398477468,51.22000424252282,2010
27938,ZCTA5 27938,1505.0,131659056,50.833845714255325,29.606258957070274,2010
27939,ZCTA5 27939,2361.0,17121907,6.610805251192354,357.14257345187406,2010
27941,ZCTA5 27941,536.0,8185188,3.160318754937557,169.6031449873766,2010
27942,ZCTA5 27942,901.0,86278026,33.31213207403302,27.047203042951853,2010
27943,ZCTA5 27943,504.0,6938562,2.6789937654330047,188.13033703291902,2010
27944,ZCTA5 27944,11909.0,479278804,185.05058077166237,64.3553775964354,2010
27946,ZCTA5 27946,1207.0,110560259,42.687554649747064,28.275220023809723,2010
27947,ZCTA5 27947,1230.0,31260852,12.069882435312083,101.9065435468922,2010
27948,ZCTA5 27948,10862.0,23945945,9.24558105301958,1174.831515478684,2010
27949,ZCTA5 27949,6947.0,39326784,15.184156191229603,457.516368542929,2010
27950,ZCTA5 27950,2006.0,76969988,29.718278510367597,67.50054513757186,2010
27953,ZCTA5 27953,1021.0,713603664,275.5239150195889,3.705667436989671,2010
27954,ZCTA5 27954,6111.0,22890682,8.838141730881631,691.434940293768,2010
27956,ZCTA5 27956,340.0,12036265,4.647227897379816,73.16189511422446,2010
27957,ZCTA5 27957,1356.0,110061550,42.49500202835875,31.909634904713798,2010
27958,ZCTA5 27958,10144.0,229044125,88.43443106569602,114.70645401070362,2010
27959,ZCTA5 27959,2789.0,38061297,14.695548928912638,189.78535701465393,2010
27960,ZCTA5 27960,948.0,22542551,8.703727600323461,108.91884989194388,2010
27962,ZCTA5 27962,7792.0,230509902,89.00037072934896,87.55019710755533,2010
27964,ZCTA5 27964,545.0,3852057,1.4872875225576372,366.4388974788024,2010
27965,ZCTA5 27965,527.0,41697839,16.099625644770374,32.73368037418839,2010
27966,ZCTA5 27966,1052.0,26479484,10.223785929690187,102.89730313552045,2010
27967,ZCTA5 27967,366.0,9619123,3.7139641536579515,98.54699314734093,2010
27968,ZCTA5 27968,298.0,20160508,7.784015656264543,38.283581785986115,2010
27970,ZCTA5 27970,3409.0,293962571,113.49958319600762,30.035352589029706,2010
27972,ZCTA5 27972,244.0,3677413,1.419857097179831,171.84828000271378,2010
27973,ZCTA5 27973,1323.0,97488393,37.64047897087071,35.14833063160131,2010
27974,ZCTA5 27974,1285.0,118838087,45.88364190865269,28.00562349776503,2010
27976,ZCTA5 27976,3449.0,275448597,106.35129787126905,32.43025773107892,2010
27978,ZCTA5 27978,225.0,41620337,16.06970195527843,14.001504236118956,2010
27979,ZCTA5 27979,1719.0,186736412,72.09933175308211,23.842107245696017,2010
27980,ZCTA5 27980,2182.0,133838731,51.6754229366928,42.22510191495004,2010
27981,ZCTA5 27981,1643.0,20444889,7.893815774215151,208.13761645753084,2010
27982,ZCTA5 27982,82.0,822707,0.31764894855419484,258.14661239468825,2010
27983,ZCTA5 27983,10416.0,861119892,332.48024907154286,31.328176723540327,2010
27985,ZCTA5 27985,283.0,2380815,0.9192378106082182,307.8637505269193,2010
27986,ZCTA5 27986,2430.0,39828117,15.37772194468195,158.02080495026524,2010
28001,ZCTA5 28001,26760.0,344420333,132.9814340198098,201.23109813971215,2010
28006,ZCTA5 28006,1130.0,13908693,5.3701763899092745,210.42139362932372,2010
28007,ZCTA5 28007,611.0,3401218,1.3132176114991139,465.26942271396143,2010
28009,ZCTA5 28009,1121.0,7413326,2.862301170634837,391.64292405727895,2010
28012,ZCTA5 28012,20048.0,70905895,27.37691911341965,732.2956946668571,2010
28016,ZCTA5 28016,13463.0,111333118,42.98595717790186,313.1953057200046,2010
28017,ZCTA5 28017,695.0,444841,0.17175407031154055,4046.4834326159275,2010
28018,ZCTA5 28018,5562.0,257317828,99.35096882419762,55.98334939080469,2010
28019,ZCTA5 28019,123.0,388986,0.1501883342457303,818.9717305123967,2010
28020,ZCTA5 28020,2322.0,112675241,43.504153765241455,53.37421370221457,2010
28021,ZCTA5 28021,13612.0,162211254,62.63011531050232,217.3395327873112,2010
28023,ZCTA5 28023,14175.0,119991122,46.32883121103639,305.96498183669377,2010
28025,ZCTA5 28025,49160.0,282019059,108.8881674321398,451.47237904097346,2010
28027,ZCTA5 28027,55435.0,177754541,68.63141197216447,807.7205234023646,2010
28031,ZCTA5 28031,24390.0,36312920,14.020496795253464,1739.5959897980972,2010
28032,ZCTA5 28032,3105.0,6037226,2.3309859902541823,1332.0543379419519,2010
28033,ZCTA5 28033,2749.0,40349417,15.578996999934065,176.45551892792807,2010
28034,ZCTA5 28034,16642.0,117506185,45.369391671475626,366.81117790836635,2010
28036,ZCTA5 28036,14654.0,58494305,22.584777423382057,648.8441185534416,2010
28037,ZCTA5 28037,18287.0,114890730,44.35955885038524,412.24485711586794,2010
28039,ZCTA5 28039,116.0,220171,0.08500849835011204,1364.569451894654,2010
28040,ZCTA5 28040,7969.0,184104423,71.08311511890226,112.10819878490247,2010
28043,ZCTA5 28043,21055.0,164164298,63.384189814645445,332.1806283486654,2010
28052,ZCTA5 28052,34932.0,109112242,42.128472160429965,829.1779456652264,2010
28054,ZCTA5 28054,36270.0,51797967,19.999306867201668,1813.5628519947277,2010
28056,ZCTA5 28056,31418.0,123188600,47.56338436875253,660.5501357182758,2010
28071,ZCTA5 28071,2802.0,118059899,45.58318184209498,61.47003975515417,2010
28072,ZCTA5 28072,1357.0,2795265,1.0792578502192658,1257.3454987835457,2010
28073,ZCTA5 28073,5621.0,66236680,25.574125123185613,219.79246495920117,2010
28075,ZCTA5 28075,16143.0,54691207,21.11639307640487,764.4771501264551,2010
28076,ZCTA5 28076,722.0,3464217,1.3375416613856053,539.7962701603294,2010
28077,ZCTA5 28077,482.0,1513664,0.5844289377194272,824.7367111575142,2010
28078,ZCTA5 28078,52133.0,165201476,63.784646479246014,817.3283521601522,2010
28079,ZCTA5 28079,31979.0,113847230,43.956661247938314,727.5120332643531,2010
28080,ZCTA5 28080,7299.0,102265842,39.48506234213325,184.85471636729494,2010
28081,ZCTA5 28081,25190.0,78889771,30.45951087061519,826.9994914560898,2010
28083,ZCTA5 28083,23820.0,51877587,20.03004832106542,1189.2133068370447,2010
28086,ZCTA5 28086,25895.0,227802317,87.95496631639135,294.4120279331423,2010
28088,ZCTA5 28088,2862.0,6940346,2.679682571683858,1068.0369496904916,2010
28089,ZCTA5 28089,248.0,642770,0.2481748844511835,999.2953176886926,2010
28090,ZCTA5 28090,8342.0,242854414,93.76661345879533,88.96556772486827,2010
28091,ZCTA5 28091,2158.0,245227246,94.68276901587184,22.791897854595387,2010
28092,ZCTA5 28092,38570.0,317122864,122.44182231595808,315.0067458198317,2010
28097,ZCTA5 28097,5369.0,78720685,30.394226401034604,176.6453907778104,2010
28098,ZCTA5 28098,3579.0,8815844,3.403816397840066,1051.4668189127647,2010
28101,ZCTA5 28101,698.0,2319755,0.8956624128071552,779.311479436043,2010
28102,ZCTA5 28102,78.0,1311700,0.5064502013700349,154.01316810418197,2010
28103,ZCTA5 28103,10311.0,401454999,155.0026416745881,66.52144691602658,2010
28104,ZCTA5 28104,28040.0,75608505,29.192606985238466,960.5171615600726,2010
28105,ZCTA5 28105,39586.0,61682824,23.815871491859745,1662.168861363334,2010
28107,ZCTA5 28107,6422.0,128478819,49.605949343854746,129.460278151003,2010
28108,ZCTA5 28108,54.0,517620,0.19985419930865098,270.1969745284333,2010
28109,ZCTA5 28109,387.0,4356564,1.682078764261222,230.07246047123866,2010
28110,ZCTA5 28110,50365.0,333649575,128.82282110679012,390.96333683182564,2010
28112,ZCTA5 28112,26311.0,342647409,132.29690423646468,198.8784254011891,2010
28114,ZCTA5 28114,7554.0,168972032,65.24046628977968,115.78703264393101,2010
28115,ZCTA5 28115,34339.0,190991668,73.74229527986496,465.66220741675403,2010
28117,ZCTA5 28117,35454.0,103731863,40.05109621471288,885.2192162214996,2010
28119,ZCTA5 28119,2801.0,170941479,66.0008740276295,42.43883192861107,2010
28120,ZCTA5 28120,19807.0,78631143,30.35965404155372,652.4119139463795,2010
28124,ZCTA5 28124,6622.0,147488502,56.94562898350599,116.28636153826712,2010
28125,ZCTA5 28125,2525.0,99637208,38.47014108069533,65.63531947292671,2010
28127,ZCTA5 28127,7594.0,179796764,69.41991868070492,109.39223416449681,2010
28128,ZCTA5 28128,7476.0,176606519,68.18815819990158,109.63780511688304,2010
28129,ZCTA5 28129,5399.0,110701280,42.74200316224794,126.31602640394473,2010
28133,ZCTA5 28133,2878.0,207069415,79.94994810118574,35.99752180398622,2010
28134,ZCTA5 28134,9453.0,22201916,8.572207691545781,1102.7497629721324,2010
28135,ZCTA5 28135,6123.0,259069950,100.02746691044057,61.213186628850835,2010
28137,ZCTA5 28137,3120.0,114778830,44.31635401884349,70.40290360243452,2010
28138,ZCTA5 28138,10495.0,114891352,44.359799005927854,236.588087303947,2010
28139,ZCTA5 28139,20111.0,453338806,175.0350915510797,114.896960499667,2010
28144,ZCTA5 28144,24734.0,77469642,29.91119599829574,826.9144437223198,2010
28146,ZCTA5 28146,27614.0,257112373,99.27164220521273,278.16604406439444,2010
28147,ZCTA5 28147,24697.0,203363902,78.51924153335065,314.5343678531341,2010
28150,ZCTA5 28150,28098.0,277527606,107.15400773381393,262.22071011846333,2010
28152,ZCTA5 28152,24735.0,214124107,82.67377991029116,299.18796536023643,2010
28159,ZCTA5 28159,3108.0,6433338,2.48392568848174,1251.2451618066384,2010
28160,ZCTA5 28160,3929.0,14533143,5.6112778828158225,700.197010743722,2010
28163,ZCTA5 28163,5233.0,91110080,35.17779855366318,148.75859818280387,2010
28164,ZCTA5 28164,14085.0,109176932,42.153449109066564,334.1363588909865,2010
28166,ZCTA5 28166,8619.0,74998885,28.957231387343214,297.6458586357548,2010
28167,ZCTA5 28167,2362.0,185361055,71.56830344660527,33.003437083879035,2010
28168,ZCTA5 28168,10230.0,224287945,86.59805970124367,118.13197703612154,2010
28169,ZCTA5 28169,173.0,1450978,0.5602257378085619,308.8040915019811,2010
28170,ZCTA5 28170,12355.0,484158669,186.93470718159494,66.09259557133988,2010
28173,ZCTA5 28173,45097.0,278921801,107.69230943275355,418.757850375193,2010
28174,ZCTA5 28174,8608.0,93402106,36.062754739715906,238.69502100237537,2010
28202,ZCTA5 28202,11195.0,4671910,1.8038345355513303,6206.223342197139,2010
28203,ZCTA5 28203,11315.0,8592355,3.317526812527885,3410.6732633694105,2010
28204,ZCTA5 28204,4796.0,4477543,1.7287890173004425,2774.1962448888657,2010
28205,ZCTA5 28205,43931.0,30620598,11.822678983891812,3715.82448105503,2010
28206,ZCTA5 28206,11898.0,18274235,7.055721579349958,1686.2910286627493,2010
28207,ZCTA5 28207,9280.0,6520754,2.5176771947735466,3685.93718816073,2010
28208,ZCTA5 28208,34167.0,57006349,22.010274399954632,1552.320492654577,2010
28209,ZCTA5 28209,20317.0,14200833,5.482972274508072,3705.4719562343266,2010
28210,ZCTA5 28210,42263.0,32893309,12.700177606752142,3327.748737744468,2010
28211,ZCTA5 28211,28523.0,27910956,10.776480358794073,2646.7825347748167,2010
28212,ZCTA5 28212,38457.0,23935956,9.241724278557824,4161.236457705838,2010
28213,ZCTA5 28213,37309.0,35852680,13.842797137802414,2695.1922814873324,2010
28214,ZCTA5 28214,34721.0,84787844,32.73676958720066,1060.6116742067038,2010
28215,ZCTA5 28215,53629.0,79161716,30.564509422122068,1754.6167438625482,2010
28216,ZCTA5 28216,47208.0,77489872,29.919006844963203,1577.859861613266,2010
28217,ZCTA5 28217,24204.0,38372984,14.815891952404613,1633.651222468027,2010
28226,ZCTA5 28226,37286.0,38630141,14.915180825190854,2499.869122406224,2010
28227,ZCTA5 28227,49635.0,100290493,38.72237582934366,1281.8170098536875,2010
28244,ZCTA5 28244,,19679,0.007598104378105449,,2010
28262,ZCTA5 28262,37547.0,56119361,21.667806418546686,1732.847306954959,2010
28269,ZCTA5 28269,71048.0,78945199,30.4809117410593,2330.90140490433,2010
28270,ZCTA5 28270,31525.0,32671360,12.614482618764127,2499.11161264009,2010
28273,ZCTA5 28273,31478.0,56511806,21.81933028015884,1442.665727858025,2010
28277,ZCTA5 28277,59664.0,60628334,23.408730626690353,2548.7926257723616,2010
28278,ZCTA5 28278,19283.0,73796162,28.492857440905482,676.7660997143992,2010
28280,ZCTA5 28280,10.0,19577,0.00755872195793335,1322.9749758825799,2010
28282,ZCTA5 28282,,18417,0.007110843454015349,,2010
28301,ZCTA5 28301,17165.0,31810222,12.281995378154697,1397.5742109893993,2010
28303,ZCTA5 28303,30909.0,43365575,16.743542114261917,1846.0251593760524,2010
28304,ZCTA5 28304,37147.0,42717487,16.493313938531564,2252.2459790944404,2010
28305,ZCTA5 28305,6073.0,6734536,2.6002188864326827,2335.5726057092556,2010
28306,ZCTA5 28306,39683.0,177885179,68.68185158595313,577.7799969521498,2010
28307,ZCTA5 28307,17631.0,30296246,11.697445976561802,1507.2520989049467,2010
28308,ZCTA5 28308,405.0,9580111,3.6989015362485986,109.49196566360843,2010
28310,ZCTA5 28310,3459.0,11798779,4.55553404015441,759.2962690018132,2010
28311,ZCTA5 28311,34567.0,97153977,37.51136023141705,921.5075056395569,2010
28312,ZCTA5 28312,18538.0,434808100,167.88034596502425,110.42388490110783,2010
28314,ZCTA5 28314,54520.0,59723519,23.059379602101934,2364.33073832699,2010
28315,ZCTA5 28315,11681.0,165540381,63.9154984312894,182.7569257330808,2010
28318,ZCTA5 28318,4627.0,206339030,79.6679448761132,58.07856606813654,2010
28320,ZCTA5 28320,9229.0,310764163,119.98671413428404,76.91684922441742,2010
28323,ZCTA5 28323,3182.0,97367718,37.593886092887686,84.64142260094778,2010
28325,ZCTA5 28325,508.0,2230191,0.861081559078783,589.9557302602988,2010
28326,ZCTA5 28326,17646.0,301342563,116.34901403728935,151.66437073841067,2010
28327,ZCTA5 28327,15433.0,493208460,190.42885102112132,81.04339188754679,2010
28328,ZCTA5 28328,27042.0,660781846,255.12929707125366,105.99331519518744,2010
28330,ZCTA5 28330,346.0,641820,0.24780808740056098,1396.2417596190878,2010
28332,ZCTA5 28332,482.0,5127241,1.9796388175060604,243.47875770956102,2010
28333,ZCTA5 28333,11830.0,122358926,47.24304544645972,250.40722688817496,2010
28334,ZCTA5 28334,24908.0,414848674,160.17396850300526,155.5059179265616,2010
28337,ZCTA5 28337,10670.0,413828666,159.780141212467,66.77926254810109,2010
28338,ZCTA5 28338,4607.0,371419706,143.40595021460638,32.12558469927953,2010
28339,ZCTA5 28339,6751.0,92868254,35.85663333016967,188.27757580686549,2010
28340,ZCTA5 28340,10765.0,324477167,125.28133457888882,85.92660699364878,2010
28341,ZCTA5 28341,4257.0,242822911,93.75445008249453,45.405844695950606,2010
28342,ZCTA5 28342,298.0,3315787,1.2802325179920289,232.77021620056635,2010
28343,ZCTA5 28343,1685.0,46349929,17.895807635539242,94.15613054835048,2010
28344,ZCTA5 28344,3415.0,100154901,38.670023465461554,88.31129888116398,2010
28345,ZCTA5 28345,12592.0,183620205,70.8961575038935,177.61188255242843,2010
28347,ZCTA5 28347,1983.0,133014837,51.357315684876404,38.61183111998102,2010
28348,ZCTA5 28348,33307.0,114989679,44.3977632728716,750.1954500566384,2010
28349,ZCTA5 28349,3724.0,174715414,67.45799847735688,55.20472121997523,2010
28350,ZCTA5 28350,305.0,1675908,0.6470716963312133,471.35425908643236,2010
28351,ZCTA5 28351,4759.0,146602867,56.60368339831856,84.07580062433479,2010
28352,ZCTA5 28352,25641.0,322419280,124.48677996613684,205.97367854622732,2010
28356,ZCTA5 28356,5018.0,142077875,54.85657421969708,91.47490654270955,2010
28357,ZCTA5 28357,3125.0,91734711,35.418969931060424,88.2295562542476,2010
28358,ZCTA5 28358,38738.0,517130622,199.6652494065041,194.01473273464936,2010
28360,ZCTA5 28360,14263.0,170220001,65.72230981448315,217.01915286088862,2010
28363,ZCTA5 28363,1202.0,148653162,57.39530672348283,20.94247889972877,2010
28364,ZCTA5 28364,14809.0,350047274,135.15400808594327,109.57129729059226,2010
28365,ZCTA5 28365,17144.0,498921862,192.6348078659852,88.99741531617157,2010
28366,ZCTA5 28366,5061.0,219394605,84.70873056472462,59.745907727102214,2010
28367,ZCTA5 28367,87.0,737243,0.28465111367587764,305.63730763781194,2010
28369,ZCTA5 28369,2652.0,192035109,74.14517010228452,35.76767031947625,2010
28371,ZCTA5 28371,6519.0,89936406,34.724640488829166,187.73412505443062,2010
28372,ZCTA5 28372,14783.0,113440755,43.7997203730417,337.51357027153057,2010
28373,ZCTA5 28373,2150.0,33449016,12.914737278973487,166.47647981971883,2010
28374,ZCTA5 28374,15990.0,57380593,22.15477081617902,721.7407091533956,2010
28375,ZCTA5 28375,102.0,740155,0.2857754431615752,356.9236001230868,2010
28376,ZCTA5 28376,37991.0,374071599,144.42985182615,263.04118933618867,2010
28377,ZCTA5 28377,12666.0,261150174,100.83064588710808,125.61657111847816,2010
28379,ZCTA5 28379,26388.0,401041895,154.84314132848243,170.41762246363115,2010
28382,ZCTA5 28382,7056.0,305991709,118.14405934330345,59.72369697825135,2010
28383,ZCTA5 28383,8080.0,270153816,104.30697149811952,77.46366214980816,2010
28384,ZCTA5 28384,12097.0,252167735,97.36250680016438,124.24700634330397,2010
28385,ZCTA5 28385,3029.0,102214294,39.465159548064314,76.75124172020651,2010
28386,ZCTA5 28386,6319.0,116656281,45.04124190251535,140.29364495935695,2010
28387,ZCTA5 28387,13921.0,75326564,29.08374895655472,478.6521854797735,2010
28390,ZCTA5 28390,19942.0,152880888,59.02764085784079,337.84172482900533,2010
28391,ZCTA5 28391,5302.0,91751438,35.42542826186649,149.66650398147223,2010
28392,ZCTA5 28392,1579.0,102219814,39.467290831979504,40.007813222400614,2010
28393,ZCTA5 28393,2005.0,114461354,44.19377584995567,45.36837962900631,2010
28394,ZCTA5 28394,5164.0,113054041,43.6504092629002,118.30358723323677,2010
28395,ZCTA5 28395,2375.0,123899106,47.837712269015256,49.647022973092724,2010
28396,ZCTA5 28396,2732.0,129632852,50.051523976192684,54.583752560651156,2010
28398,ZCTA5 28398,8112.0,252334645,97.42695111144796,83.2623817892092,2010
28399,ZCTA5 28399,2140.0,241686762,93.3157805011601,22.93288432574805,2010
28401,ZCTA5 28401,22094.0,62526677,24.141684956658636,915.1805286029195,2010
28403,ZCTA5 28403,36063.0,36455763,14.075648785887223,2562.084387623974,2010
28405,ZCTA5 28405,29152.0,62330452,24.065922060597163,1211.3394170643562,2010
28409,ZCTA5 28409,31296.0,61758705,23.845169309752677,1312.4670910682078,2010
28411,ZCTA5 28411,31962.0,108525228,41.9018247879309,762.7830091353469,2010
28412,ZCTA5 28412,35573.0,56450419,21.79562862695193,1632.116265552961,2010
28420,ZCTA5 28420,3886.0,363927049,140.51301917363162,27.65580031554285,2010
28421,ZCTA5 28421,1521.0,143334816,55.34188185296707,27.483705813275556,2010
28422,ZCTA5 28422,6641.0,237688705,91.77212206345418,72.36402352566502,2010
28423,ZCTA5 28423,2290.0,207710725,80.19755927648545,28.55448495764192,2010
28424,ZCTA5 28424,128.0,383885,0.14821882713496673,863.5879967087066,2010
28425,ZCTA5 28425,10906.0,387746917,149.7099216248077,72.84754331334057,2010
28428,ZCTA5 28428,6033.0,13322741,5.143939057902585,1172.8366009180374,2010
28429,ZCTA5 28429,8026.0,101334691,39.12554293109726,205.1345335739962,2010
28430,ZCTA5 28430,1900.0,105400675,40.69542813012702,46.68829122339226,2010
28431,ZCTA5 28431,7102.0,194892406,75.24837864160297,94.3807710970862,2010
28432,ZCTA5 28432,1968.0,91538875,35.343357228738626,55.68231640427658,2010
28433,ZCTA5 28433,5050.0,290212547,112.05169083499332,45.068485467449136,2010
28434,ZCTA5 28434,1329.0,208334963,80.43857891573438,16.521922912042367,2010
28435,ZCTA5 28435,2490.0,248014615,95.7589782034472,26.002783725509335,2010
28436,ZCTA5 28436,2203.0,98084402,37.870599332285934,58.17177543641011,2010
28438,ZCTA5 28438,1845.0,122251884,47.20171629920421,39.08756173832403,2010
28439,ZCTA5 28439,1595.0,62455358,24.11414853681301,66.14374119679366,2010
28441,ZCTA5 28441,3198.0,331231417,127.88916508327516,25.00602766401375,2010
28442,ZCTA5 28442,1647.0,146931112,56.730419501351804,29.03204338125429,2010
28443,ZCTA5 28443,17512.0,298295098,115.17238122268378,152.05034240058694,2010
28444,ZCTA5 28444,2085.0,231435816,89.35786812338063,23.33314395013478,2010
28445,ZCTA5 28445,5676.0,135053566,52.14447335247488,108.85142058358915,2010
28447,ZCTA5 28447,1391.0,300561978,116.04762848385761,11.986457786110554,2010
28448,ZCTA5 28448,1243.0,244592125,94.43754742683142,13.162137665244378,2010
28449,ZCTA5 28449,1692.0,10303909,3.9783615064027718,425.30071670885025,2010
28450,ZCTA5 28450,2438.0,101592189,39.224963464719565,62.15429626066652,2010
28451,ZCTA5 28451,27112.0,361804121,139.6933520903854,194.08224940051406,2010
28452,ZCTA5 28452,694.0,15071488,5.8191340493604224,119.26173106053075,2010
28453,ZCTA5 28453,3829.0,214170243,82.69159311947803,46.30458618045512,2010
28454,ZCTA5 28454,2545.0,169024261,65.26063201941858,38.99747705849254,2010
28455,ZCTA5 28455,2117.0,196078761,75.70643286790956,27.963277621251574,2010
28456,ZCTA5 28456,3658.0,166885550,64.43487108580395,56.770502343814215,2010
28457,ZCTA5 28457,9905.0,335049302,129.36325872287082,76.56733525257772,2010
28458,ZCTA5 28458,6444.0,286093157,110.46118546408404,58.337233779690315,2010
28460,ZCTA5 28460,7652.0,90166000,34.813287227819295,219.8011336856833,2010
28461,ZCTA5 28461,16126.0,196289126,75.78765524849292,212.77871636384572,2010
28462,ZCTA5 28462,11680.0,242125428,93.4851503906426,124.93962892708905,2010
28463,ZCTA5 28463,9799.0,304985688,117.75563246365682,83.21470315251618,2010
28464,ZCTA5 28464,2457.0,59079922,22.810885411165632,107.71173304817579,2010
28465,ZCTA5 28465,6531.0,29019141,11.204352979366805,582.8984513453885,2010
28466,ZCTA5 28466,10103.0,490399569,189.34433214288964,53.35781581450097,2010
28467,ZCTA5 28467,8703.0,46361957,17.90045167230228,486.1888492716819,2010
28468,ZCTA5 28468,4375.0,45829704,17.694947640107568,247.24571606437397,2010
28469,ZCTA5 28469,5839.0,57605031,22.241426812439663,262.52812147529306,2010
28470,ZCTA5 28470,10644.0,123317114,47.613003901556425,223.55237283510394,2010
28472,ZCTA5 28472,19658.0,469555890,181.29654268886634,108.4300875705956,2010
28478,ZCTA5 28478,4588.0,313387850,120.99972534834362,37.9174414387446,2010
28479,ZCTA5 28479,4903.0,240680413,92.92722698000547,52.76171644565425,2010
28480,ZCTA5 28480,2473.0,7580262,2.92675552057454,844.9629573140893,2010
28501,ZCTA5 28501,20389.0,275011974,106.18271678849648,192.01806675009547,2010
28504,ZCTA5 28504,21642.0,320558983,123.76851527889275,174.85868640528798,2010
28508,ZCTA5 28508,2737.0,91584187,35.360852289746845,77.40198051712726,2010
28510,ZCTA5 28510,1502.0,53669949,20.722083158168413,72.4830601506359,2010
28511,ZCTA5 28511,694.0,21168141,8.173064932590755,84.913065749988,2010
28512,ZCTA5 28512,2896.0,14916365,5.75924072421967,502.844062034303,2010
28513,ZCTA5 28513,10346.0,235076648,90.76360121749853,113.98842554966153,2010
28515,ZCTA5 28515,2915.0,142328955,54.95351674966581,53.044830839105984,2010
28516,ZCTA5 28516,11431.0,545226268,210.51303897296077,54.30067446543417,2010
28518,ZCTA5 28518,7909.0,246766894,95.27723043207904,83.01038940923189,2010
28519,ZCTA5 28519,404.0,794577,0.30678789483418334,1316.8707331766109,2010
