,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25,2023-01-01,2023-01-08,2023-01-15,2023-01-22,2023-01-29,2023-02-05,2023-02-12,2023-02-19,2023-02-26,2023-03-05,2023-03-12,2023-03-19,2023-03-26,2023-04-02,2023-04-09,2023-04-16,2023-04-23,2023-04-30,2023-05-07,2023-05-14,2023-05-21,2023-05-28
modernloop,100,0,0,0,31,18,46,0,0,0,68,24,0,44,0,34,48,47,0,0,0,0,29,18,17,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,28,0,0,16,21,0
earnup,26,40,21,0,0,46,0,0,0,0,55,40,43,25,0,60,36,0,37,0,0,40,70,35,0,0,0,0,0,21,0,46,0,73,27,100,0,0,40,0,0,22,0,0,0,41,43,23,0,36,31
gilt.com,65,53,77,53,31,37,61,100,45,46,13,34,42,34,30,72,29,52,43,44,41,58,45,30,54,21,55,44,53,52,39,30,59,59,62,23,44,57,0,64,32,12,27,81,29,27,34,28,30,17,18
vartega,0,0,0,43,56,0,0,64,0,0,0,93,0,0,36,0,0,0,0,0,37,100,76,0,0,51,33,0,0,37,28,0,0,0,0,0,0,0,30,0,35,0,0,0,0,0,0,83,0,0,0
neurophet,88,0,0,0,56,0,45,52,0,0,0,0,0,0,47,0,0,100,0,0,0,49,0,0,0,0,48,0,0,0,0,0,0,0,0,0,50,0,0,0,0,53,0,0,0,0,0,0,0,0,0
c3,82,81,79,83,85,100,95,87,86,85,89,86,82,84,85,84,79,84,83,82,82,80,84,80,77,76,79,75,78,81,83,87,86,87,88,82,84,85,88,92,82,85,85,88,86,92,89,83,84,86,92
fintechos,0,44,39,33,0,0,0,22,0,0,0,0,18,36,26,0,0,17,0,16,0,27,40,14,43,0,0,30,22,0,50,29,49,32,0,0,0,19,0,88,44,33,0,100,0,41,0,36,0,0,29
sia,88,82,82,81,75,76,78,82,92,92,80,83,77,77,71,78,79,77,73,73,71,84,78,74,76,79,87,86,79,100,85,80,83,85,94,82,75,77,75,71,69,70,67,66,63,70,69,71,69,73,82
meero,28,37,23,17,27,24,26,28,32,20,29,22,31,23,34,42,36,26,53,62,100,92,74,82,85,45,56,47,31,49,35,29,40,20,40,29,28,62,35,24,21,35,28,28,38,39,31,20,16,26,26
taiger,70,56,80,76,76,57,69,57,53,78,67,56,71,69,61,68,59,47,56,68,74,67,60,65,61,74,58,82,80,78,52,58,56,56,60,49,59,66,47,58,46,100,80,93,81,72,84,70,78,64,67
flair.co,0,0,0,0,57,0,87,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unison.com,0,0,0,0,0,0,0,0,0,39,45,0,0,0,0,0,0,0,0,0,0,49,0,0,100,0,0,47,0,0,75,0,0,0,50,0,55,0,0,0,0,58,35,0,0,0,0,46,0,0,0
unison.com,0,0,0,0,0,0,0,0,0,39,45,0,0,0,0,0,0,0,0,0,0,49,0,0,100,0,0,47,0,0,75,0,0,0,50,0,55,0,0,0,0,58,35,0,0,0,0,46,0,0,0
c2fo,37,66,77,68,70,60,51,85,65,73,63,40,68,84,90,65,77,57,100,51,60,75,82,49,70,72,78,44,41,51,52,63,55,83,54,84,61,34,60,60,74,63,37,61,67,57,65,37,82,60,67
snyk,53,58,55,61,60,67,67,76,70,63,65,72,65,75,78,66,68,65,75,100,66,85,70,67,69,78,70,56,29,63,78,65,71,70,76,78,68,75,75,67,77,70,71,61,79,68,60,74,68,72,63
pixxel,53,41,66,56,54,66,62,68,44,59,49,62,57,54,40,53,52,52,47,43,51,59,42,76,67,62,60,58,50,45,54,53,56,58,62,67,26,62,73,65,71,66,71,63,52,42,44,43,50,57,100
fazua,70,100,93,88,84,87,84,94,80,72,86,83,81,87,63,76,77,82,75,80,96,68,49,50,49,50,48,31,48,48,70,58,56,70,50,58,76,62,65,68,87,68,66,77,83,60,72,69,57,98,78
,29,30,30,30,33,100,35,30,29,31,31,33,31,31,31,30,31,31,29,30,31,34,31,31,29,29,30,30,29,30,30,31,31,30,30,32,32,31,31,32,32,30,31,30,31,30,29,30,29,29,30
mytonomy,54,40,0,0,31,0,0,0,35,0,0,0,100,38,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,74,23,29,0,0,0,0,25,37,0,0,57,0,0,22,0,0,41,0,0,50,0
fileinvite,0,0,32,70,0,0,0,15,32,35,20,0,0,20,0,0,20,0,25,18,0,16,0,0,0,0,0,0,19,17,0,25,28,100,18,57,0,36,0,0,0,17,0,28,22,0,37,0,0,0,15
tradelink,70,100,85,71,71,75,67,61,65,67,66,67,75,83,66,70,67,69,65,67,61,57,62,63,61,58,54,52,41,48,57,66,60,66,65,78,66,57,62,70,57,64,62,66,66,54,61,71,73,69,60
acto,79,76,71,73,68,55,56,67,65,69,74,82,78,72,79,80,75,73,77,77,72,77,84,76,69,50,67,44,35,38,46,49,59,53,65,65,69,76,72,72,73,77,62,64,84,81,77,76,76,100,77
femaleinvest,35,0,0,0,0,0,0,34,0,37,40,36,0,0,0,0,37,0,0,0,0,0,100,70,0,0,0,0,41,0,35,0,0,0,0,0,0,0,0,61,0,30,46,0,0,76,0,0,45,0,0
infoworks,76,47,0,53,57,48,100,49,67,37,43,74,43,55,45,45,34,61,37,87,90,45,29,37,52,24,37,43,35,61,88,50,68,57,0,47,70,88,82,74,66,51,50,79,73,64,44,0,71,50,49
complyant,76,0,40,0,40,0,0,0,28,29,0,0,74,58,0,0,0,0,0,35,0,0,61,34,31,39,32,0,0,0,76,0,26,47,0,31,0,0,0,0,27,0,0,100,0,0,0,0,0,27,0
xometry,52,53,61,51,68,68,61,65,67,43,58,54,53,62,62,58,58,52,54,48,55,57,72,37,71,57,60,39,37,63,74,73,73,73,67,68,67,100,80,69,74,71,69,67,70,61,68,59,53,66,61
robin.io,26,0,0,59,51,33,0,0,61,0,0,69,0,24,59,0,0,0,0,74,0,23,0,56,23,54,0,0,43,0,0,0,27,0,0,0,0,77,0,0,24,100,24,0,58,24,29,0,34,0,0
zerofox,31,13,30,32,25,48,43,100,46,32,21,32,41,38,30,44,37,40,30,20,21,32,28,19,36,49,31,25,16,28,46,22,21,37,40,45,22,26,53,29,34,45,40,33,51,45,33,37,38,39,12
nuorder,51,45,87,81,77,61,56,51,62,74,77,58,61,79,72,72,49,61,83,73,57,56,69,56,86,70,67,46,14,62,70,69,73,100,89,64,72,79,87,54,72,75,30,65,64,58,70,79,77,71,48
dreamquark,0,0,0,0,0,0,0,0,0,0,30,0,37,0,0,0,0,0,0,73,0,0,0,0,100,0,0,0,0,0,0,0,0,0,66,38,0,0,0,63,0,41,55,0,0,0,0,0,28,0,29
crowdcast,56,77,74,48,64,49,13,55,59,59,75,48,0,44,31,49,83,72,64,75,51,33,30,14,49,33,45,43,50,0,25,56,66,46,22,28,100,54,28,47,49,31,33,45,0,27,49,34,28,41,32
wovn,53,63,53,42,0,22,41,34,65,0,59,47,64,41,32,27,76,34,100,41,60,33,57,41,53,23,13,78,15,36,56,48,49,61,42,59,42,44,31,45,14,65,33,43,32,33,29,41,32,49,40
gitguardian,35,67,41,36,23,16,46,28,0,0,20,23,29,0,57,20,47,44,30,18,63,34,15,61,0,0,24,0,19,23,30,66,37,31,57,64,18,40,27,51,56,100,0,27,40,39,35,52,32,0,26
fieldin,49,32,27,29,0,48,0,0,21,47,88,56,66,20,53,21,50,58,99,56,39,32,0,46,0,48,0,85,54,20,42,44,100,33,33,38,18,0,54,0,49,94,29,81,64,63,48,23,26,22,28
ncx,76,74,85,57,70,69,64,63,63,66,100,69,68,66,66,68,52,58,53,62,64,57,58,52,60,58,44,56,62,55,61,61,61,46,54,55,49,67,57,53,64,59,64,60,47,69,66,67,57,62,81
section.io,0,0,0,32,0,0,28,62,0,0,0,0,0,0,21,0,0,0,22,0,35,0,31,0,0,0,25,27,0,0,0,34,0,0,37,0,39,31,0,0,100,23,0,0,0,22,0,0,0,0,0
wearefluus,0,0,0,0,0,0,0,0,0,100,0,0,76,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sansan,69,73,73,59,80,59,67,69,58,53,69,80,70,62,49,61,58,59,67,66,61,64,68,52,65,60,56,70,49,40,57,65,61,66,60,68,58,65,65,57,59,69,100,72,68,61,33,59,66,67,70
pontera,36,33,63,34,88,78,26,44,30,40,59,45,28,57,39,49,15,56,59,45,21,54,36,0,34,75,56,58,31,46,26,45,70,100,68,96,62,40,93,43,22,44,51,62,42,75,54,57,68,86,32
finova,10,65,54,100,30,58,73,70,67,64,81,19,66,58,75,40,51,30,74,30,44,53,42,63,71,49,58,66,60,56,39,77,78,72,84,92,46,79,80,54,54,58,90,78,68,68,81,72,63,56,56
stardust,96,94,89,95,88,92,89,89,97,84,82,87,81,77,72,82,87,84,82,96,77,83,81,85,86,78,77,85,91,97,82,84,83,93,77,84,92,96,81,86,96,100,99,89,85,73,80,77,77,79,80
ecop,54,39,45,33,34,43,25,43,30,48,43,100,29,39,41,34,41,42,54,45,31,44,33,33,43,30,33,40,30,35,31,41,41,45,28,27,36,46,51,36,31,50,46,28,40,39,50,51,31,54,36
pulumi,88,76,87,88,89,87,82,76,77,74,84,83,75,70,84,83,68,79,81,82,79,76,71,86,75,91,85,63,45,74,76,85,80,86,93,91,88,98,96,90,81,81,74,89,100,90,79,85,98,94,83
pangaea,32,36,29,34,32,41,36,36,35,35,50,58,76,70,69,70,83,94,100,82,59,58,57,45,61,57,52,34,27,39,53,52,56,58,63,61,48,53,48,44,43,52,46,41,45,51,45,49,42,40,30
,29,30,30,30,33,100,35,30,29,31,31,33,31,31,31,30,31,31,29,30,31,34,31,31,29,29,30,30,29,30,30,31,31,30,30,32,32,31,31,32,32,30,31,30,31,30,29,30,29,29,30
tide.co,0,0,0,0,0,0,59,0,70,0,52,0,0,0,0,0,79,0,0,0,53,39,0,0,0,0,65,66,0,0,0,0,0,0,49,92,0,0,0,77,0,0,0,0,0,0,0,80,0,100,46
infraspeak,24,0,65,0,21,43,25,83,34,44,52,26,43,36,0,0,59,100,36,51,16,57,35,88,42,50,30,32,28,23,31,42,53,54,66,78,46,91,73,41,38,0,40,36,52,21,80,69,15,0,42
elsaspeak,24,0,29,0,0,0,23,49,38,32,0,53,0,0,0,0,0,0,0,27,31,0,0,0,0,0,0,0,0,0,26,0,0,33,0,0,57,34,20,0,36,0,0,100,30,28,23,0,29,40,39
elsaspeak,24,0,29,0,0,0,23,49,38,32,0,53,0,0,0,0,0,0,0,27,31,0,0,0,0,0,0,0,0,0,26,0,0,33,0,0,57,34,20,0,36,0,0,100,30,28,23,0,29,40,39
miqrotech,0,0,0,0,0,0,0,0,0,32,0,0,0,49,0,0,0,24,0,0,0,0,40,0,37,0,0,0,24,0,26,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
affinity.co,0,0,41,0,0,0,31,0,0,0,19,33,0,0,28,19,100,0,0,0,64,32,0,21,0,0,0,0,0,21,0,0,0,0,46,19,0,0,0,0,0,23,0,0,33,0,16,0,26,0,0
celo,90,94,92,90,90,92,89,100,88,93,96,89,84,83,86,84,82,89,82,83,85,85,81,76,78,80,81,83,89,93,96,95,92,93,86,89,93,86,89,85,85,83,86,83,83,85,84,84,81,84,84
trela,21,18,20,17,30,23,21,21,23,18,18,17,24,15,17,20,73,100,61,30,42,21,23,20,20,32,23,21,23,23,25,23,19,19,22,23,42,23,29,22,20,19,25,33,17,17,16,29,28,18,16
bxblue,22,50,43,60,45,35,32,38,76,39,52,39,26,27,39,19,8,31,38,9,22,32,58,65,24,30,53,60,45,100,71,91,82,62,95,48,55,59,71,49,54,53,59,54,69,64,40,69,61,49,51
creditkey,0,91,0,47,0,0,0,100,0,0,95,0,0,0,0,0,61,67,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,45,47,0,0,67,0,44,60,0,0,0,0,0,0,0,0,0,0
fellowproducts,0,32,0,0,0,0,39,0,0,0,0,47,39,0,44,0,0,0,42,0,32,26,0,0,0,0,0,32,25,0,0,0,0,0,38,47,100,0,67,0,0,0,0,0,43,0,34,56,0,0,0
route.com,14,100,0,0,0,0,25,19,19,0,0,15,0,32,0,22,21,19,0,0,0,0,41,56,0,13,19,28,0,17,38,50,0,0,28,0,28,0,0,46,18,13,12,0,15,0,17,14,33,0,34
hqo,75,100,98,81,63,92,85,73,86,91,82,83,84,77,72,73,54,75,49,54,70,83,59,62,51,80,57,64,57,71,64,46,53,52,58,77,52,46,74,68,82,67,96,49,49,52,67,85,60,74,62
3dlook,0,23,32,24,52,0,25,33,54,0,24,0,50,0,45,66,29,0,0,0,0,0,40,46,0,0,0,0,0,0,100,0,0,0,31,38,25,0,0,0,31,0,0,0,23,0,0,0,23,0,0
rapido,64,67,70,69,70,71,67,67,65,61,64,62,59,59,62,61,63,58,58,59,57,59,59,59,57,56,57,59,64,62,60,63,59,60,61,63,63,62,65,59,66,61,60,62,66,70,69,74,100,97,79
lifen,68,64,62,85,52,50,68,63,45,28,56,95,81,84,62,94,85,63,77,78,85,86,75,74,82,76,77,54,63,51,100,65,69,64,68,65,62,71,67,60,46,85,76,86,78,75,71,62,59,62,73
creditkarma,85,82,87,65,80,79,66,87,84,78,75,78,69,72,72,73,59,74,64,73,70,61,62,51,65,69,59,48,61,74,73,85,100,79,91,74,91,88,78,85,79,68,70,92,84,69,69,70,66,64,57
regrello,0,0,0,0,41,0,0,0,36,0,79,0,86,0,99,0,0,0,37,0,0,0,0,28,0,0,87,0,0,100,40,0,58,52,0,0,0,0,0,46,0,77,47,0,0,0,0,0,0,0,0
interviewing,77,71,68,65,72,74,68,70,74,71,72,75,80,90,93,90,88,100,93,92,93,85,93,65,85,82,77,54,38,63,77,80,86,90,100,93,93,92,90,88,92,90,83,86,89,88,91,87,74,70,72
metamap,100,47,44,34,84,24,53,69,26,0,39,21,70,70,55,18,70,25,49,39,35,64,49,48,62,60,60,55,0,45,23,35,24,57,39,70,94,31,34,68,61,67,40,50,63,52,0,30,0,37,39
marginedge,48,24,47,40,48,37,42,19,44,32,62,51,0,0,25,0,63,45,19,27,36,33,26,0,32,79,0,42,0,55,0,27,95,33,78,71,0,56,0,38,0,52,61,33,100,73,100,35,34,25,39
,29,30,30,30,33,100,35,30,29,31,31,33,31,31,31,30,31,31,29,30,31,34,31,31,29,29,30,30,29,30,30,31,31,30,30,32,32,31,31,32,32,30,31,30,31,30,29,30,29,29,30
pragma,87,89,86,76,74,86,77,82,93,73,96,84,75,83,91,84,85,90,91,82,88,92,98,93,89,91,86,94,66,72,91,100,85,89,83,88,92,80,82,85,90,95,76,74,88,81,75,78,77,82,81
scalefast,42,22,39,36,91,27,46,100,26,38,47,15,12,48,24,13,37,0,20,37,0,0,28,29,27,33,0,20,24,33,19,14,26,0,20,22,21,0,0,21,23,15,0,18,0,0,0,31,27,29,31
kinexon,16,29,16,30,54,19,0,26,43,43,10,21,33,24,0,23,23,8,13,26,15,8,16,15,100,42,23,0,13,15,21,18,17,23,21,20,20,21,24,22,26,20,11,32,23,13,0,10,11,26,0
qasymphony,38,0,0,33,0,0,0,100,0,0,92,0,0,39,0,0,41,0,0,0,0,68,0,35,0,0,0,0,0,68,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,43,0,0,0,0,0
macrofab,0,0,0,0,0,61,0,0,0,100,27,17,0,0,33,0,0,31,27,0,0,86,15,0,27,29,0,0,0,0,33,28,0,32,29,0,23,15,0,0,0,32,37,40,0,30,46,39,0,0,0
thinkresearch,0,0,0,22,34,100,25,0,0,0,0,0,0,0,0,0,27,0,0,36,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
morphisec,0,0,75,0,39,50,53,0,72,0,0,68,0,0,83,0,0,34,100,0,23,0,32,0,0,0,0,0,0,47,0,0,0,0,46,0,0,57,43,46,45,0,40,0,0,49,23,0,68,0,0
vergesense,0,0,0,44,57,0,23,68,29,38,71,24,24,0,0,0,0,0,0,0,0,100,37,43,21,74,40,0,0,28,0,30,42,0,0,44,0,0,0,55,0,0,47,0,25,26,42,0,0,33,0
licious,83,93,95,98,100,93,93,81,90,90,84,85,86,87,78,64,88,76,69,64,78,84,85,87,89,78,76,87,93,90,74,72,73,72,65,73,70,67,72,65,63,67,68,68,68,74,94,76,67,67,72
chia.net,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,40,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20,0,0,31,0,0,0,27,24,0,0,0,0
heretto,0,53,0,0,39,0,0,0,0,0,22,0,0,0,0,33,0,100,0,41,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,46,0,22,23,45,0,0,0,0,17,28,0
finbox,52,100,51,76,25,63,46,66,60,47,42,55,47,60,55,60,46,31,58,44,7,65,76,73,77,67,77,35,12,53,47,31,71,56,50,74,65,62,55,55,74,53,77,67,53,71,51,78,83,44,59
finbox,52,100,51,76,25,63,46,66,60,47,42,55,47,60,55,60,46,31,58,44,7,65,76,73,77,67,77,35,12,53,47,31,71,56,50,74,65,62,55,55,74,53,77,67,53,71,51,78,83,44,59
salaso,54,53,0,37,46,27,0,0,0,0,100,59,49,34,44,33,0,0,44,69,0,67,0,48,0,52,0,50,66,0,33,34,86,0,54,0,41,27,43,58,63,32,34,0,58,0,0,0,57,0,67
torch.io,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,37,36,0,0,26,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,60,100,0,0,27,0,0,0,49,0
valimail,0,0,0,15,29,31,21,12,19,27,19,15,0,43,32,0,24,41,32,0,21,29,37,12,100,25,21,39,22,20,24,10,17,57,31,32,0,20,14,0,31,34,43,45,37,39,40,38,29,32,0
simberobotics,0,0,100,0,0,0,0,0,0,0,96,0,0,0,0,0,80,0,0,0,0,44,0,0,0,0,0,77,0,0,0,46,0,0,94,67,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0
runwayml,4,3,3,4,6,5,3,5,4,4,4,4,10,8,15,8,7,8,12,9,16,26,35,29,22,18,19,15,24,35,42,47,37,39,35,48,51,50,51,49,64,89,100,76,67,74,83,69,72,67,63
rover.com,93,77,86,93,88,93,98,98,85,76,70,100,73,81,65,42,56,73,50,74,68,80,54,40,72,61,71,45,58,76,68,45,81,42,61,65,55,76,88,63,75,71,63,61,78,83,74,64,67,63,73
alkira,45,58,37,41,66,48,64,100,74,69,85,54,68,50,77,63,73,54,57,63,61,51,73,60,70,38,52,35,46,43,59,78,52,46,79,66,53,50,66,65,79,81,82,61,49,60,40,31,84,70,58
adinte,0,0,0,0,33,0,66,0,0,0,0,28,20,0,0,0,0,0,0,35,34,0,0,43,18,0,0,0,0,24,0,0,0,0,0,100,0,0,0,47,89,22,0,0,0,56,0,0,0,0,0
sana,85,85,84,84,90,90,92,86,85,85,85,86,89,88,81,86,83,87,80,76,77,83,84,81,83,81,78,80,90,88,86,84,87,91,78,82,86,84,88,90,89,100,91,88,98,86,85,87,85,89,82
vivoo,45,49,33,28,43,44,53,64,64,100,52,61,56,73,40,66,40,49,67,49,90,62,53,87,55,55,49,48,57,56,83,86,80,44,53,45,39,33,31,46,59,52,40,51,43,55,34,40,51,51,35
heygotrade,0,21,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,56,0,100,0,0,62,0,63,0,0,0,0,67,0,22,0,0,0,0,0,0,40,0,0,0,38,0,0,34,0,0,56
reali,51,51,44,48,45,47,47,45,48,50,50,51,71,83,82,64,59,100,67,57,54,59,52,48,43,49,53,50,48,50,57,57,50,53,48,48,49,52,67,47,47,50,49,46,53,59,62,63,48,51,49
coursera,82,89,88,86,86,96,95,95,100,89,97,90,94,89,93,91,81,91,87,81,83,85,89,79,74,75,78,75,75,87,92,97,98,94,87,88,92,88,87,85,87,91,88,84,82,82,86,84,86,89,86
dorbit,43,25,33,0,23,0,0,0,0,99,0,0,21,0,0,0,0,23,34,0,0,0,0,39,0,0,0,63,0,37,0,24,100,0,0,29,24,54,0,22,50,0,0,0,25,0,22,0,20,30,0
