,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25,2023-01-01,2023-01-08,2023-01-15,2023-01-22,2023-01-29,2023-02-05,2023-02-12,2023-02-19,2023-02-26,2023-03-05,2023-03-12,2023-03-19,2023-03-26,2023-04-02,2023-04-09,2023-04-16,2023-04-23,2023-04-30,2023-05-07,2023-05-14,2023-05-21,2023-05-28
drinks,81,85,86,90,91,91,86,86,89,82,79,86,83,81,78,76,81,80,79,81,91,83,85,75,78,83,82,87,100,84,82,81,78,73,78,80,82,81,82,84,83,82,79,81,82,81,80,84,84,82,80
drinks,81,85,86,90,91,91,86,86,89,82,79,86,83,81,78,76,81,80,79,81,91,83,85,75,78,83,82,87,100,84,82,81,78,73,78,80,82,81,82,84,83,82,79,81,82,81,80,84,84,82,80
pandologic,0,68,0,0,0,100,66,41,59,72,45,0,0,0,31,0,0,55,28,28,30,68,0,0,27,28,0,80,0,48,0,0,0,37,0,0,34,0,0,64,0,0,0,0,0,32,45,0,0,0,25
verse.io,0,0,0,0,95,27,37,42,29,0,0,100,0,0,0,65,0,0,0,0,0,39,0,24,0,0,0,0,0,0,34,0,0,28,0,0,0,0,24,0,0,0,0,0,0,0,0,0,59,0,40
freightverify,0,0,0,0,0,0,0,0,0,90,0,66,0,0,31,60,0,0,0,0,0,0,0,0,0,0,0,90,62,0,98,0,0,0,0,0,0,100,40,0,0,40,0,0,0,28,0,0,48,0,0
vpon,100,42,0,38,79,70,45,26,48,45,30,47,64,43,43,51,35,39,42,54,27,44,0,34,44,36,50,41,32,27,67,9,39,48,34,23,53,33,39,40,0,63,29,52,35,72,28,48,53,39,47
toggle.ai,0,0,0,0,35,0,0,28,0,0,0,0,0,64,28,0,0,0,0,58,24,0,0,0,0,61,0,0,0,44,0,0,0,35,0,100,0,22,0,42,0,60,79,0,0,44,52,0,89,25,0
qureator,0,0,0,0,0,0,0,0,56,92,0,0,0,0,0,0,0,0,0,0,0,0,73,69,54,0,0,0,100,0,53,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,73,0,0,0,0
edg,29,27,25,24,25,29,29,29,29,34,32,44,32,31,36,38,53,62,41,100,43,43,33,32,35,29,34,30,29,28,30,30,29,30,28,30,36,31,30,32,30,30,31,30,27,27,26,27,30,28,27
uservoice,99,87,68,79,79,29,97,34,51,47,95,52,80,47,71,69,34,42,92,46,57,49,55,0,32,45,100,39,0,15,54,64,44,58,91,54,57,76,35,39,0,63,54,30,62,82,66,42,54,35,67
sonatus,28,18,36,16,23,62,44,42,49,80,56,41,35,84,30,47,79,29,54,40,54,83,49,41,39,52,63,40,0,20,0,23,0,54,77,52,0,32,23,34,78,59,51,45,56,42,57,0,100,27,54
boldend,0,100,42,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,31,33,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,47,0,0,0
upmesh,43,22,79,33,37,20,0,100,84,38,31,38,22,35,29,26,28,52,0,0,37,46,0,23,28,41,0,22,0,27,0,35,0,21,0,0,0,48,0,0,0,0,0,0,51,0,54,0,22,43,47
cloudcycle,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,51,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,47,0,0,0,0,0,0,0,0,0,0,60,0
i-nexus,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,69,0,0,0,0,0,0,55,90,0,0,0,100,0,0,60,0,0,36,50,48,0,44,0,47,34,0,0,0,0
cloudtalk,50,90,46,100,66,63,41,52,30,33,39,44,61,58,31,56,70,0,69,66,39,82,58,33,53,53,59,59,27,28,73,97,74,68,34,58,0,70,76,67,64,55,57,82,76,52,73,88,61,70,70
fliit,0,0,0,0,0,21,0,0,31,0,26,0,27,0,21,0,0,0,66,41,0,100,0,0,0,0,0,0,0,0,0,0,17,0,0,49,0,0,0,0,0,33,0,0,38,19,0,42,0,0,0
ververica,73,56,46,0,28,57,32,0,0,0,0,0,22,0,28,0,32,33,0,0,23,27,0,46,100,0,43,27,0,36,41,82,0,0,51,0,98,31,0,37,62,0,0,0,32,0,0,0,26,30,31
invesdor,62,100,29,38,0,0,55,90,26,0,0,27,0,0,0,73,23,27,54,0,0,0,0,0,49,62,50,37,0,0,54,37,0,0,74,38,46,61,0,32,0,0,39,0,51,68,28,53,97,38,0
katkin,49,46,60,55,45,45,58,49,68,57,74,48,58,44,45,54,33,49,55,38,60,55,49,52,60,73,57,50,69,66,82,82,90,99,82,73,94,54,66,77,53,100,85,57,60,47,30,74,90,56,41
rarible,100,75,77,71,65,80,68,56,46,56,47,50,53,57,49,40,35,43,43,51,55,44,39,43,29,34,45,33,30,36,37,43,44,41,42,48,62,49,46,36,33,43,43,38,37,46,48,39,37,28,27
sentione,20,44,30,20,34,0,47,0,34,0,39,28,46,20,0,0,21,0,21,32,0,0,70,0,0,44,25,0,27,19,67,27,44,0,0,43,0,69,100,33,22,35,32,0,57,18,25,47,99,46,71
edunav,9,20,22,0,15,25,32,25,47,54,64,45,34,52,96,41,27,30,35,45,32,37,38,41,100,62,20,17,42,20,54,39,26,40,23,21,18,31,51,30,22,32,18,37,9,15,52,39,33,63,13
art19,76,0,34,68,0,41,17,28,24,0,25,0,31,29,53,0,24,0,21,41,58,0,28,60,26,27,41,0,31,47,37,0,0,28,57,0,71,70,52,35,86,26,20,20,100,30,0,0,32,69,0
serviceup,69,0,0,0,0,0,32,0,0,0,0,0,0,18,0,45,57,39,0,0,0,0,0,100,19,0,21,0,0,55,0,0,25,0,0,0,0,0,0,0,31,0,0,24,0,0,0,0,0,21,0
mycophyto,0,0,0,0,0,0,0,0,0,0,62,0,0,71,0,0,0,0,0,29,0,0,0,83,0,0,39,51,75,0,0,0,0,0,0,0,69,0,0,0,0,0,100,0,0,29,72,0,0,73,0
nue,74,100,83,80,74,79,80,80,74,77,78,74,71,70,70,68,67,73,72,72,82,75,76,69,73,69,76,81,89,90,77,77,79,82,75,76,78,73,76,73,73,74,73,70,76,72,72,73,73,73,69
rombit,55,0,0,56,34,0,48,21,92,0,0,0,47,0,41,0,0,0,0,0,25,54,0,0,0,0,0,20,0,0,0,41,20,36,99,0,23,41,100,0,24,41,0,0,0,21,25,39,30,72,18
eachone,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,25,0,0,39,0,24,100,0,0,0,0,0,0,45,0,30,39,0,0,0,33,0,40,62,62,0,39,0,23,22,24,0,0,0,0
rosehealth,0,0,0,0,0,0,0,0,100,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,54,0,0,0,0,0,74
searchparty,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,44,0,33,0,0,26,37,0,25,0,0,0,0,44,23,22,0,0,32,0,0,0,0,59,0,0,74,26
proctorfree,0,0,0,0,0,23,54,45,33,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,42,0,0,0,0,76,0,53,0,32,51,0,0,35
segmentstream,100,0,46,0,0,0,0,37,0,49,50,40,0,0,23,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,31,20,20,0,0,0,0,0,28,0,0,0,56,74,0,0,0,0,0
pirkx,0,20,0,0,0,0,0,25,0,0,78,34,59,0,0,0,0,44,0,0,52,49,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,20,71,0,0,0,0,0,27,0
parachutehome,27,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,17,18,27,0,17,0,26,15,59,0,100,0,0,0,32,0,0,0,0,0,0,0,39,25,0,19,27,0,0,0,0,0,52,0
parachutehome,27,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,17,18,27,0,17,0,26,15,59,0,100,0,0,0,32,0,0,0,0,0,0,0,39,25,0,19,27,0,0,0,0,0,52,0
metawave,0,0,25,45,34,31,0,0,53,26,0,21,23,0,34,0,21,20,0,0,0,36,0,47,0,31,0,0,0,0,0,0,0,0,0,76,0,0,0,18,0,67,0,0,100,27,25,45,0,0,0
briq,73,66,98,84,72,79,85,67,61,49,67,80,58,100,54,88,69,62,60,98,78,61,51,69,56,45,62,63,41,75,59,73,58,43,56,56,72,42,67,80,34,66,79,35,52,33,63,77,49,54,59
discovergy,44,58,80,100,59,0,46,61,62,42,0,63,64,0,23,49,80,68,49,17,30,56,71,48,18,24,19,41,0,51,55,37,32,31,17,40,48,35,34,25,29,29,40,34,22,0,39,63,0,38,33
tea.xyz,0,0,0,0,37,42,0,0,0,0,0,0,0,100,0,0,67,0,0,0,0,0,70,0,0,0,0,0,0,0,0,48,0,85,0,0,76,0,0,0,80,36,60,34,0,51,0,0,0,34,0
lover.io,0,0,0,0,0,0,76,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,35,0,49,0,62,0,51,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,61
pervasid,0,64,38,0,0,0,0,0,0,34,0,0,0,0,0,30,0,0,25,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,78,0,0,0,0,26,0,0
ananas-anam,0,0,0,0,100,39,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,0,0,18,28,0,0,0,0,0,0,0,0,22,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
singularitynet,6,6,9,5,4,14,0,6,9,5,7,3,4,5,5,0,4,21,15,0,8,6,5,0,0,4,10,8,19,7,52,50,33,39,100,33,33,35,31,33,33,22,16,21,20,22,23,18,16,24,17
tokenone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,29,0,0,0,0,0,31,0,0,0,0,0,0,0,0,100,53,0,24,28,0,0,38,0,0,0
gorila,69,74,69,69,70,74,70,79,78,73,72,83,69,72,75,71,67,73,74,74,78,76,71,74,72,68,71,72,70,74,72,73,73,67,76,76,72,78,79,79,78,80,80,77,90,91,77,77,76,82,100
loftium,45,36,52,0,0,25,0,0,52,0,59,41,0,0,0,0,33,0,27,73,0,50,36,0,0,21,0,0,0,48,24,34,0,28,0,100,49,0,0,0,0,0,43,0,0,0,53,0,0,0,77
imagebiopsy,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nchannel,0,0,0,0,0,0,0,0,0,30,100,0,0,0,33,0,0,0,0,0,0,0,0,30,0,0,0,38,0,41,0,0,0,0,59,0,0,0,30,0,0,83,57,0,0,0,0,0,0,0,0
bhanzu,14,17,6,34,22,22,17,15,33,19,39,26,26,39,66,48,90,43,18,36,28,74,67,57,55,49,44,35,37,48,64,53,57,78,58,83,75,84,56,55,68,84,74,90,63,100,93,71,67,76,59
marvrus,0,21,0,83,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,0,0,0,0,100,0,0,0,0,0,0,20,0,31,0,0,0,0,0,35,30,0,0,0,0,44,0
casechek,70,0,90,77,0,0,0,100,0,0,0,55,0,89,0,0,0,0,0,53,0,0,0,89,0,72,0,0,0,0,56,0,43,0,0,82,0,0,0,0,94,0,50,0,0,59,0,0,50,0,0
slack.com,47,20,35,49,14,67,28,44,45,67,27,72,61,59,38,52,53,100,64,37,63,70,58,62,54,28,50,56,41,46,45,55,46,21,67,33,85,59,34,57,32,19,44,42,86,62,56,54,67,55,41
camillion,47,0,64,0,25,14,48,28,0,26,35,49,34,33,24,32,26,18,18,55,14,0,0,41,56,66,22,35,34,31,30,0,27,25,38,23,31,23,48,13,50,17,51,100,24,0,21,18,38,48,18
silvur,0,53,47,0,0,47,0,50,0,0,0,0,0,0,0,48,33,0,0,0,0,0,100,0,85,0,29,0,44,0,0,0,0,42,0,0,42,0,0,0,64,0,0,0,34,0,0,32,0,0,0
insideview,38,56,29,0,28,68,33,42,21,29,39,73,38,39,22,0,36,65,0,0,24,0,100,94,29,0,31,62,0,22,49,30,33,28,47,0,39,55,0,28,24,19,0,28,24,20,51,0,35,33,0
mattermark,100,0,0,27,0,25,39,0,0,0,0,41,41,0,76,0,0,33,0,22,0,0,0,31,0,0,27,0,0,45,0,0,63,52,0,0,0,0,21,0,0,60,73,0,0,34,0,0,0,0,0
naava,62,67,66,57,62,60,48,68,100,67,79,72,74,45,63,75,74,71,56,57,86,71,59,65,56,55,60,53,71,59,36,52,60,57,50,63,91,77,78,57,55,56,47,56,67,66,72,53,70,57,67
gttconnect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,66,54,0,0,0,0,100,0,0,0,42,0,59,0,0,0,0,0,0,0,0,0,37,0,0,0,47,0,0,0,78,33
btr,12,13,15,14,14,13,13,14,16,15,16,14,15,12,12,13,12,11,13,11,11,11,13,10,10,10,9,17,19,32,38,100,21,17,17,18,20,21,20,21,20,23,25,15,12,13,12,14,14,13,14
montycloud,74,0,0,0,96,0,0,0,59,0,56,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,100,0,0,0,0,58,0,0,0,68,0,0,74,0,0,65,0,0,0,0,0,48,91
yamibuy,45,69,84,68,54,76,59,56,65,73,80,83,71,65,72,64,69,71,70,80,67,66,38,74,59,71,73,47,71,100,71,77,83,67,57,56,61,81,66,60,69,59,59,50,52,46,36,41,38,62,58
onemoregame,0,0,0,0,0,0,0,0,0,0,0,100,0,95,0,0,0,0,0,0,42,42,0,52,0,0,0,0,36,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,53,45,77,81,45,0
liv,88,73,100,81,75,84,86,94,68,58,62,91,79,59,61,49,53,60,57,53,47,42,41,43,41,49,44,43,46,46,47,48,47,51,46,60,88,70,64,59,62,59,82,77,63,64,58,52,61,58,50
eoi,55,71,72,57,51,36,28,21,21,23,34,64,82,100,97,78,65,48,45,39,36,45,37,36,34,27,37,28,18,22,38,37,36,39,37,38,39,40,38,33,36,35,24,32,36,37,43,44,49,51,57
institchu,35,54,64,68,76,100,50,82,48,45,52,47,34,75,48,58,50,58,80,28,56,34,49,54,13,45,38,53,46,39,59,45,44,47,72,49,54,53,46,56,26,68,42,36,55,42,65,37,62,23,17
mfour,100,19,0,0,55,43,20,45,55,30,0,26,0,58,38,34,99,0,0,63,51,58,43,47,0,0,0,35,38,0,37,62,0,0,29,0,67,0,0,0,28,29,0,31,67,0,22,42,0,0,0
workiva,63,65,42,46,50,52,58,57,47,50,57,63,48,100,64,67,66,58,41,46,58,65,66,41,55,48,56,39,24,50,58,54,66,63,75,64,72,67,55,59,61,66,61,54,56,68,57,58,55,63,52
ocell,72,67,50,39,70,55,39,51,49,38,38,50,41,59,50,52,45,70,57,46,65,54,56,37,62,52,55,44,29,41,48,64,51,47,65,48,58,94,64,78,58,69,76,59,62,85,74,100,85,70,72
anecdotes,73,63,63,58,59,60,68,55,64,65,78,77,91,100,93,84,100,88,86,79,81,92,92,70,85,72,86,53,45,71,73,90,87,89,88,87,82,95,88,80,83,82,79,73,83,87,82,83,75,81,75
bitfury,100,63,54,31,23,38,32,37,25,27,37,26,20,50,40,63,63,59,80,91,70,30,0,14,23,29,20,18,29,22,18,7,0,0,0,24,8,23,19,11,9,24,7,0,15,0,19,10,0,13,0
wecookmeals,0,0,0,0,0,22,0,0,0,31,0,0,0,45,100,0,0,42,0,27,0,0,0,0,0,0,0,0,25,0,0,0,31,0,28,0,0,0,0,25,82,0,0,21,0,0,0,0,21,0,0
lemon.com,0,44,74,0,57,0,40,0,69,31,0,77,40,0,0,0,0,0,0,0,27,0,0,28,56,0,81,45,35,28,0,35,27,0,0,0,0,0,100,0,0,0,64,47,51,59,89,0,0,84,26
h3x,71,53,79,0,64,0,23,37,23,0,20,23,0,54,44,51,31,36,54,48,74,31,52,21,52,36,38,20,24,72,29,61,100,50,73,91,38,55,63,64,45,60,60,23,41,51,53,40,35,85,52
rubee,79,57,48,68,26,57,26,46,22,45,38,44,63,44,45,26,33,39,43,100,49,50,41,45,50,42,57,44,67,34,50,27,52,57,53,47,38,53,60,53,48,66,52,60,52,44,62,52,34,38,39
littlebits,62,63,34,49,22,54,84,49,48,56,31,0,33,59,48,87,25,46,75,42,95,0,98,26,60,55,100,50,41,33,40,40,85,0,64,38,0,52,64,66,83,0,48,52,53,73,82,0,47,53,37
acelerate,28,50,0,68,35,44,0,0,40,0,50,52,26,56,37,37,59,47,41,100,62,43,72,33,33,51,21,35,14,19,44,26,17,57,56,54,26,44,51,37,26,44,76,35,38,51,34,41,24,35,38
fortumo,79,32,0,25,0,61,30,48,42,31,0,0,69,46,71,33,0,38,58,0,0,72,54,50,30,0,28,27,31,0,77,36,100,0,21,50,93,0,0,42,0,0,44,0,0,55,0,23,52,29,0
bluespec,35,0,0,0,0,58,23,27,30,17,40,0,21,37,38,19,0,38,22,35,28,41,95,36,25,0,78,32,0,0,0,45,46,54,100,42,24,54,17,0,0,0,0,0,31,51,44,25,40,0,56
petabyte,67,60,52,46,59,58,55,55,53,54,69,66,55,58,78,79,70,89,100,84,60,58,66,57,58,58,59,60,42,61,53,61,69,57,65,54,60,77,72,65,54,64,53,58,51,56,57,53,53,55,52
accuhit,51,43,48,0,0,0,36,0,29,44,0,0,29,0,0,0,0,61,0,100,0,0,58,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,46,0,0,0,0
resolver.co.uk,29,33,0,0,0,0,31,35,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,32,0,0,0,0,0,27,0,100,32,29,0,0,0,0,0,0,0,82,0
cleanrobotics,0,0,0,0,0,0,0,0,0,36,0,0,34,71,0,0,36,0,0,0,78,0,0,0,50,44,0,77,0,0,34,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
virtamove,26,45,0,0,0,0,27,28,0,0,0,100,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,44,0,0,83,0,49,0,0,0,27,0,0,0,0,0,0,44,36,0
lhaviation,0,0,59,0,0,0,27,0,0,0,0,0,0,53,0,49,0,0,0,0,24,20,33,44,0,0,0,23,0,0,0,0,100,0,21,22,77,40,0,0,0,0,0,0,63,0,0,23,0,27,0
genesistrading,0,0,0,0,0,0,52,25,53,0,0,39,31,24,0,0,34,61,100,26,28,0,0,0,0,0,0,0,63,0,0,0,0,72,25,0,0,0,0,0,0,21,0,37,0,0,71,0,0,0,55
taskey,16,27,56,0,39,23,0,78,17,47,21,0,30,32,0,0,52,100,0,23,0,44,0,0,17,27,0,42,26,0,35,21,25,32,22,0,20,29,45,19,17,37,0,24,28,39,21,30,0,17,22
clobot,0,0,50,100,0,0,0,29,0,64,0,28,81,0,0,0,45,27,0,48,0,0,0,43,0,0,0,0,0,0,0,0,0,75,0,0,0,0,28,30,0,0,0,0,74,0,0,0,0,32,0
formhealth,0,57,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,100,0,0,0,0,46,92,34,0,50,0,0,0,0,0,70,0,0,0,0,0,0,0,0,65,0,0,0,0,54,0
cora.life,0,0,0,0,32,25,0,0,0,0,79,0,0,0,0,0,24,0,19,0,0,71,0,0,30,0,0,22,96,24,0,36,0,0,37,49,0,0,29,0,0,0,0,0,45,0,0,0,100,0,38
cora.life,0,0,0,0,32,25,0,0,0,0,79,0,0,0,0,0,24,0,19,0,0,71,0,0,30,0,0,22,96,24,0,36,0,0,37,49,0,0,29,0,0,0,0,0,45,0,0,0,100,0,38
manufactured,86,91,90,92,94,96,86,86,89,86,88,89,86,89,95,95,88,92,79,85,86,85,83,73,80,83,80,71,76,76,82,86,89,93,97,84,100,97,93,94,95,89,93,81,95,91,91,87,90,85,87
eaglys,59,0,53,54,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,47,94,91,0,78,60,49,0,100,0,0,98,0,84,0,77,77,0,0,0,0,0,0,0,0,0,0,89,0,0,78
gavelytics,83,0,0,0,60,0,0,0,0,0,0,0,0,0,100,89,0,0,0,0,0,94,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0
crevo,74,81,87,85,82,87,91,86,80,69,70,68,62,43,62,70,68,69,65,77,81,77,79,67,74,73,85,61,67,63,64,77,66,88,82,74,82,76,82,77,100,69,68,72,81,100,78,89,75,73,72
himarley,0,52,0,44,0,37,97,27,0,100,29,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,46,0,0,0,0,76,68,62,0,0,0,0,46,0,0,0,64,39,0,0,0,35,25,62,0
novabenefits,0,0,27,0,0,34,0,0,0,0,83,0,0,0,0,0,0,50,62,0,0,0,0,0,35,27,100,0,0,0,0,31,0,32,0,0,0,0,0,0,0,0,0,31,46,0,0,78,0,0,0
molecularhealth,0,0,0,41,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,89,0,100,0,0,0,0,0,0,60,0,0,0,44,0,0,0,68
sevdesk,48,68,67,68,56,55,63,62,71,55,60,65,59,56,74,68,62,76,51,67,57,63,75,65,71,63,63,71,55,82,86,84,99,86,100,86,74,81,70,68,75,81,72,62,68,80,77,76,64,51,61
buddybuild,0,0,0,40,66,0,37,0,24,0,0,0,0,0,100,0,0,0,0,0,0,54,0,0,58,0,36,34,0,0,33,0,0,0,0,0,0,0,0,0,0,28,0,0,0,62,0,0,0,0,0
skribble,87,74,81,64,60,59,60,58,63,53,56,64,63,64,77,73,70,68,72,81,77,71,86,74,79,77,89,100,73,71,86,88,95,77,87,91,69,72,83,84,80,81,82,69,81,70,70,75,66,75,65
brandfolder,63,61,38,46,49,49,74,75,60,35,61,77,34,27,58,100,70,79,76,91,45,67,50,40,59,54,51,45,0,51,63,56,86,78,77,66,67,83,66,79,87,52,80,31,43,67,75,60,65,65,97
getsunday,37,50,0,0,33,0,0,0,19,32,0,50,13,0,0,22,0,0,0,34,15,0,16,0,0,0,0,15,0,13,0,0,18,0,0,0,0,43,0,100,32,68,54,57,67,34,73,56,18,18,34
sensu,66,83,70,83,61,72,72,80,79,86,76,78,78,91,89,80,87,83,79,80,77,82,85,89,79,86,82,73,56,82,90,86,83,87,88,86,84,96,95,98,90,100,82,88,90,91,77,94,87,84,86
fleursdici,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,54,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quantib,0,25,35,0,0,0,36,48,33,0,0,0,0,32,0,22,0,0,0,31,0,33,0,19,0,0,30,0,49,0,0,0,0,0,0,22,39,100,48,0,0,24,0,0,0,0,0,0,0,33,0
greenzie,0,0,0,0,0,0,0,100,79,0,0,41,0,0,0,0,0,0,58,40,29,0,0,0,0,59,0,47,0,0,43,0,57,0,0,0,42,0,73,0,0,0,0,0,0,0,0,0,34,0,0
finout,54,0,39,0,0,0,33,0,0,72,0,0,0,30,0,0,30,0,0,0,48,0,39,0,31,0,0,0,29,21,0,0,25,0,44,100,0,55,28,31,0,31,0,0,0,26,0,0,31,36,0
citybldr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,20,0,0,0,0,0,0,0,21,32,0,0,0,0,0,0,0,0,18,0,0,0,100,0,35,0,0,0,30,0,0,0,0,0,0
atomlearning,0,42,0,0,33,25,0,24,17,0,0,19,54,51,40,32,67,32,27,47,23,0,46,30,0,19,0,35,0,0,0,0,22,33,0,21,20,0,22,20,0,0,22,100,23,25,22,38,46,23,0
,31,33,33,29,34,100,41,32,32,33,33,36,32,34,33,32,33,33,31,33,34,35,33,34,32,32,34,30,32,32,31,33,32,33,33,36,34,34,33,33,34,33,34,31,32,32,31,33,33,32,31
