,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25,2023-01-01,2023-01-08,2023-01-15,2023-01-22,2023-01-29,2023-02-05,2023-02-12,2023-02-19,2023-02-26,2023-03-05,2023-03-12,2023-03-19,2023-03-26,2023-04-02,2023-04-09,2023-04-16,2023-04-23,2023-04-30,2023-05-07,2023-05-14,2023-05-21,2023-05-28,2023-06-04
kurly,62,65,100,42,93,56,60,63,40,92,61,82,64,62,58,51,45,40,44,72,99,59,82,66,77,54,59,73,74,61,100,73,50,74,53,54,49,67,81,61,39,67,78,83,84,57,49,80,64,40,64
taulia,11,15,16,17,16,17,14,9,12,19,20,23,29,72,100,50,34,98,38,34,28,71,67,18,19,17,16,94,18,17,25,20,14,13,21,12,15,14,16,12,15,11,16,20,15,12,17,16,11,12,12
forto,96,83,100,91,74,80,85,82,82,67,83,74,75,84,70,65,84,74,81,73,79,65,80,82,68,66,76,56,82,86,64,79,65,91,75,76,75,81,86,76,73,75,85,69,88,86,91,75,66,72,84
onapsis,50,45,38,28,86,61,0,38,45,0,30,36,56,43,0,0,53,48,26,100,0,39,0,84,46,48,0,0,20,47,47,41,37,0,38,60,23,42,0,59,21,0,0,35,0,74,54,20,0,53,91
fieldwire,52,43,48,68,47,20,35,62,46,66,55,46,40,45,50,62,63,59,53,79,56,54,39,42,57,54,44,42,43,62,61,75,100,61,67,78,55,66,69,74,76,62,52,60,77,39,61,52,50,48,69
inboxhealth,0,0,0,0,0,0,100,0,91,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,94,0,0,0,0,0,0,0,0,99,74,0,0,0,0
cyberdontics,0,100,52,0,0,48,0,0,0,0,0,0,0,0,0,0,0,24,27,34,29,0,0,0,0,0,44,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,35,0
pieinsurance,0,0,0,0,27,25,50,0,0,0,0,0,0,0,40,0,0,44,0,0,0,46,0,25,0,0,0,26,0,0,0,0,0,100,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,24
getfabric,32,0,0,55,67,0,0,0,32,0,0,0,100,0,50,0,0,0,0,0,0,0,0,0,28,0,0,52,0,0,87,42,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0
getfabric,32,0,0,55,67,0,0,0,32,0,0,0,100,0,50,0,0,0,0,0,0,0,0,0,28,0,0,52,0,0,87,42,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0
brex,79,58,55,47,54,53,60,58,56,50,56,68,60,45,52,61,80,55,57,56,60,57,46,51,57,58,49,50,49,55,49,46,58,55,46,49,51,96,100,67,54,58,52,51,46,51,50,48,54,55,51
cadre.com,98,34,32,0,0,0,0,0,50,0,0,47,43,0,26,0,0,66,0,38,0,0,50,91,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,44,0,0,29,100,0,0,0,0,0,82,0
flockfreight,0,0,0,0,0,0,0,0,0,0,33,22,0,22,20,25,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,91,0,0,0,0,43,33,0,0,0,0,0
bharatpe,42,37,41,39,42,33,40,37,32,33,32,27,35,34,29,27,30,37,30,35,31,38,38,45,70,55,46,56,95,98,100,84,76,66,68,55,57,51,54,51,50,52,46,43,40,42,46,44,42,38,44
seedtag,37,36,0,38,22,100,37,36,13,13,26,24,54,43,40,29,74,43,47,16,53,45,32,25,34,53,94,40,33,83,48,55,56,61,63,52,38,49,54,29,25,49,30,49,30,35,11,42,45,60,37
logicgate,37,35,84,36,46,39,35,33,0,32,36,22,49,49,39,45,0,43,43,32,45,41,21,48,48,30,28,16,19,45,19,24,48,31,0,48,49,27,0,51,22,20,34,51,100,18,45,48,52,56,26
levelshealth,61,0,32,0,0,35,31,0,52,38,0,0,75,0,36,0,0,0,0,23,100,29,33,0,0,0,55,0,0,46,73,0,37,0,43,0,29,0,59,0,0,0,40,0,0,0,24,0,0,0,24
data.world,60,21,50,34,52,20,19,59,0,54,0,28,0,0,25,100,0,16,98,25,29,87,33,67,42,72,56,0,44,0,28,0,47,36,36,30,25,23,52,74,69,61,44,95,0,45,29,30,0,30,40
data.world,60,21,50,34,52,20,19,59,0,54,0,28,0,0,25,100,0,16,98,25,29,87,33,67,42,72,56,0,44,0,28,0,47,36,36,30,25,23,52,74,69,61,44,95,0,45,29,30,0,30,40
howdy.com,0,90,0,0,0,0,0,62,0,0,40,0,0,0,53,35,0,0,0,0,0,0,0,31,0,39,0,34,100,55,41,0,0,0,0,47,0,0,0,0,0,0,0,0,0,79,50,0,0,0,42
anjuna,75,72,65,59,60,57,62,78,73,74,64,64,72,62,70,87,63,67,78,87,72,70,73,67,71,80,78,100,79,80,79,95,85,88,95,90,84,89,95,81,83,91,88,80,80,81,74,79,83,84,89
lookout.com,55,59,0,38,44,38,82,67,54,63,68,0,44,100,77,0,92,28,24,0,46,0,0,77,25,0,0,36,0,0,0,0,0,0,0,48,28,67,0,27,0,36,31,25,0,0,37,0,40,31,0
photobucket,71,70,65,63,72,68,73,100,84,77,66,59,63,51,66,55,61,45,64,60,59,53,49,55,48,54,65,72,72,65,56,54,50,54,50,52,52,46,49,51,42,48,45,50,48,57,53,45,44,46,54
cybergrx,40,70,54,44,41,69,38,36,79,0,56,0,0,27,18,34,48,0,21,40,0,82,34,0,30,26,0,39,0,17,29,28,45,31,0,35,0,22,0,100,17,28,0,42,61,0,57,32,27,33,32
bloxroute,0,65,0,0,0,0,0,58,0,0,88,39,32,0,0,0,0,0,46,61,0,0,63,36,57,60,0,0,62,0,60,41,0,35,57,0,48,59,61,0,0,0,41,0,0,0,41,59,0,100,0
autobooks,52,61,98,34,32,35,0,0,83,86,47,57,30,36,34,23,45,38,100,37,52,19,34,40,83,88,0,83,59,35,23,51,0,39,43,41,46,46,56,72,78,29,38,67,19,49,67,79,54,26,22
classdojo,29,21,17,16,16,16,27,41,57,63,85,93,100,97,88,80,72,73,70,65,59,63,43,56,49,50,31,15,31,56,49,48,57,57,54,51,56,57,50,63,54,34,38,42,51,49,58,59,56,43,44
ava.me,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,24,0,0,38,0,0,0,36,0,29,0,0,0,0,0,40,0,0,0,52,29,26,0,0,0,0,0,0,31,0,0,87,0,0,0
sendcloud,70,56,64,71,62,46,59,55,56,64,69,57,49,65,70,72,72,60,69,58,79,96,83,100,78,70,98,52,66,75,79,54,69,74,64,59,72,62,76,63,63,69,59,53,43,64,53,47,70,49,95
indevr,0,41,0,38,29,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,57,0,28,0,0,0,0,43,0,0,0,0,0,0,0,0,100,0,0,0
deliv,100,55,65,83,69,93,46,91,67,67,85,66,81,62,73,72,77,89,76,65,62,80,83,74,77,74,80,76,52,75,75,56,49,78,62,74,75,83,89,74,69,96,65,81,64,91,81,74,74,66,90
strapi,91,81,82,79,79,81,87,75,72,86,84,75,87,83,85,79,77,89,82,82,77,89,80,77,76,75,78,70,87,88,90,92,87,97,96,95,95,95,90,82,100,92,96,94,95,80,88,85,87,90,92
valerann,53,0,0,0,100,0,0,0,0,0,0,0,0,40,41,0,0,0,60,0,0,77,83,0,0,99,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,43
fundingsocieties,93,0,0,0,0,0,0,0,0,0,0,61,38,0,66,0,53,0,0,50,0,0,0,26,0,0,0,48,0,0,0,0,54,0,0,0,0,100,37,0,0,0,0,0,0,0,40,0,0,27,0
,31,31,31,34,100,41,31,31,32,32,35,30,32,32,32,32,31,31,32,33,34,31,32,31,31,32,30,31,31,31,31,32,33,31,32,33,33,31,36,32,33,32,31,32,32,32,31,29,32,31,32
wysa,76,52,49,48,60,57,55,44,56,44,56,55,68,49,61,73,63,50,58,41,52,54,20,45,44,45,39,16,25,47,53,42,32,45,39,54,58,86,50,74,50,53,67,81,100,92,79,97,85,90,72
mongodb,89,88,87,84,91,89,90,82,76,92,86,84,87,95,82,81,95,89,81,96,97,100,94,91,98,93,83,64,78,92,89,89,98,94,99,99,94,93,99,90,97,85,90,87,88,77,84,88,88,83,81
duolingo,72,69,67,67,68,69,70,74,73,83,82,78,81,83,80,78,77,78,80,83,80,89,74,79,81,78,74,79,88,94,91,94,100,95,97,95,93,96,92,94,93,89,91,90,87,83,84,84,85,85,89
flashapp,38,0,0,0,0,0,0,0,0,0,43,0,48,0,0,0,0,28,0,100,0,0,0,59,76,0,0,0,0,0,0,0,0,28,51,91,37,93,0,0,0,28,42,80,0,0,0,0,0,27,33
amberdata,0,0,0,66,46,0,0,0,57,34,36,52,100,0,45,0,60,43,0,0,60,57,0,59,0,65,95,0,33,0,35,0,52,0,0,0,0,23,0,0,28,34,0,37,23,0,31,0,0,0,0
mynt,78,87,92,84,78,91,87,91,79,91,90,84,85,93,86,87,86,72,84,83,85,94,83,78,84,86,88,97,90,89,96,92,85,98,95,100,87,90,81,91,97,90,83,98,89,100,80,88,82,86,91
armory.io,70,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,45,0,36,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,70,0,51,0,0
deliverr,58,71,79,68,90,79,33,52,68,42,61,75,41,39,41,55,56,47,56,53,42,52,24,50,40,26,50,29,31,49,36,54,61,39,43,25,22,55,54,36,51,37,38,37,27,100,61,27,37,26,35
rephrase.ai,0,0,0,0,55,33,0,0,0,77,0,67,0,0,78,84,0,61,30,0,32,0,0,0,61,0,76,43,0,0,0,0,32,80,0,100,0,57,29,0,0,0,0,42,30,0,0,36,0,0,0
aleo,71,74,70,65,62,66,68,63,62,69,64,70,63,70,68,67,64,60,73,61,64,77,69,78,93,100,85,71,79,97,82,87,81,75,82,74,65,76,73,79,84,79,87,74,80,71,91,69,85,84,73
dashlane,75,72,61,74,78,71,74,65,70,75,77,80,74,71,75,78,72,73,78,69,70,68,67,77,73,68,74,83,100,95,83,79,77,80,81,80,85,84,70,69,70,73,69,75,69,72,70,65,72,63,64
aiven,54,19,48,82,45,26,76,62,33,82,57,65,69,78,66,84,79,75,85,54,52,65,53,45,45,100,44,36,42,68,92,64,70,60,42,72,62,61,48,79,54,53,31,36,46,56,53,75,74,68,59
cybersecurity,68,64,65,68,71,67,68,73,72,80,73,72,80,85,79,82,86,77,87,79,78,78,67,77,78,71,65,53,68,81,79,79,83,81,81,76,81,82,75,76,81,83,84,81,82,85,82,82,100,83,84
singlestore,53,56,46,88,57,63,55,48,81,93,55,57,48,66,52,50,52,58,60,52,77,54,52,50,60,54,51,25,40,65,56,54,74,79,71,77,77,75,100,61,68,63,54,57,54,51,53,71,39,68,62
zettle,45,65,46,46,40,38,47,38,37,39,47,45,43,44,48,55,60,43,40,66,70,69,70,80,83,76,63,55,74,63,63,72,80,88,74,73,75,84,78,84,94,90,92,81,100,78,89,78,89,90,88
phenom,84,92,84,94,90,89,85,88,84,80,93,83,92,91,87,78,81,84,86,85,85,87,87,84,88,92,87,96,100,97,88,93,84,89,80,88,89,81,90,96,95,90,79,87,85,83,86,87,85,76,85
bizongo,85,85,17,38,46,41,60,0,33,46,100,48,59,45,38,31,59,46,19,80,19,0,24,82,35,55,86,67,55,54,49,27,66,43,65,57,44,65,41,66,19,34,90,34,31,32,35,47,48,58,68
affirm.com,68,64,23,72,46,58,40,92,68,98,84,67,74,52,70,51,71,31,29,67,55,33,56,100,42,82,70,79,44,44,68,68,49,55,44,61,35,44,24,38,33,28,0,32,59,34,32,39,35,52,61
thegraph,0,61,81,74,100,30,43,45,44,55,69,65,27,36,55,51,70,34,23,0,22,28,41,40,26,35,13,0,0,0,40,28,19,36,39,28,53,57,40,19,18,0,29,42,11,72,21,38,36,0,27
pave.com,0,37,0,0,0,0,0,0,0,0,0,0,0,0,100,44,75,34,0,0,0,74,0,0,0,0,0,0,0,0,0,34,0,0,0,68,0,0,57,0,0,0,0,0,0,0,0,0,89,0,0
klook,55,59,61,65,64,57,60,60,61,60,55,53,56,57,59,69,70,65,67,70,73,71,70,72,73,74,75,81,77,70,68,72,79,79,79,87,89,91,90,91,94,95,93,95,91,90,86,85,91,100,94
,31,31,31,34,100,41,31,31,32,32,35,30,32,32,32,32,31,31,32,33,34,31,32,31,31,32,30,31,31,31,31,32,33,31,32,33,33,31,36,32,33,32,31,32,32,32,31,29,32,31,32
wolf3d,19,45,0,30,31,0,26,100,81,65,27,24,59,56,0,77,0,19,46,37,0,34,0,16,27,35,38,39,43,27,0,0,75,25,18,22,27,24,19,39,0,21,23,24,15,52,36,33,0,20,39
clara,32,42,30,30,30,29,30,39,43,68,41,35,30,32,32,33,35,32,37,35,36,38,32,32,32,33,32,32,36,100,82,56,44,40,35,39,34,37,32,31,34,40,54,39,38,33,33,36,39,33,35
rubicon,53,60,57,61,59,55,56,66,59,60,52,50,51,45,54,56,49,54,51,56,52,50,46,50,54,68,51,62,56,59,56,55,58,58,60,84,100,72,70,68,71,72,65,64,69,63,61,63,56,63,67
datastax,54,72,85,90,85,64,64,60,58,74,63,88,91,65,67,51,100,79,70,79,83,71,99,52,87,64,49,30,58,88,94,67,67,65,81,61,59,65,80,64,75,67,64,74,42,64,87,62,73,55,70
dotpe,53,65,53,58,53,98,93,74,77,89,97,77,85,100,64,45,64,55,90,55,56,44,89,50,73,54,60,77,80,61,72,53,38,61,72,52,69,81,69,75,47,64,49,53,33,61,51,59,47,49,52
getbento,55,31,0,0,0,100,0,0,0,0,0,28,0,0,0,0,0,0,0,94,0,0,0,0,0,40,49,0,26,0,32,0,0,0,0,0,0,0,0,29,67,0,0,0,0,0,0,0,0,0,0
deliveroo,90,90,90,88,89,79,80,78,77,78,76,79,78,82,87,83,85,75,79,79,77,100,80,81,86,87,81,78,74,65,71,72,72,69,76,70,70,70,70,66,69,66,66,65,66,65,63,63,60,63,61
attackiq,41,42,68,28,35,37,26,0,42,0,37,42,100,26,16,0,36,0,15,54,0,47,0,67,51,0,25,0,0,60,47,29,39,27,40,32,14,16,21,22,34,34,15,22,25,30,20,0,31,59,25
kangarootime,20,40,27,26,25,21,40,9,36,18,19,30,21,18,33,100,40,28,33,42,33,33,0,7,45,8,25,58,28,27,57,36,25,30,29,51,30,42,22,37,34,38,73,38,38,44,31,20,31,23,32
safe.global,0,31,0,0,0,0,0,0,0,0,0,0,0,0,100,32,0,0,0,0,38,0,0,0,0,0,0,95,42,0,0,0,0,0,0,47,0,0,0,0,0,24,0,0,0,0,0,26,40,0,0
udaan,70,67,60,62,77,100,72,72,70,70,65,56,60,61,79,95,89,71,57,71,68,64,56,53,52,61,64,63,62,59,58,56,58,63,58,59,59,60,60,66,64,59,57,55,57,61,65,69,64,58,59
lingokids,72,88,88,68,65,74,66,84,83,66,76,89,97,100,54,84,85,96,79,57,71,94,58,62,81,74,77,70,99,76,72,64,79,76,79,96,89,71,89,83,73,74,59,98,73,70,71,65,64,71,77
unraveldata,26,0,0,0,0,0,58,0,0,21,0,0,0,0,40,56,0,55,45,0,0,31,0,0,18,100,0,29,0,0,0,25,0,0,0,0,37,0,0,0,30,0,0,0,32,0,0,21,0,41,23
oort,67,66,73,72,61,64,64,55,56,67,56,55,62,63,80,70,94,68,79,68,92,86,60,78,77,82,62,65,73,92,87,98,100,79,77,73,73,81,74,71,68,70,82,87,77,65,70,71,67,63,74
ossovr,94,0,0,0,0,0,0,0,99,0,46,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,80,0,88,0,0,0,68,0,0,0,100,0,0,0,0,0,47,0
snorkel.ai,0,0,0,0,0,0,0,0,29,29,0,0,0,35,0,0,0,26,0,0,0,0,0,24,0,24,41,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,35,68,0,0,28
honorcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,50,43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,27,0,0,0,20,50,0,0,100,0,0,0,0,0,0,0,0
shapesecurity,0,0,31,0,0,33,0,0,0,31,0,0,0,0,0,0,31,0,0,0,0,0,100,0,0,0,92,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,75,45,0,0,0,0,0
golden.com,0,19,41,48,39,21,75,47,35,61,38,0,18,35,19,37,14,54,17,31,0,29,0,34,0,0,32,36,25,0,33,40,14,40,93,44,100,17,52,72,82,31,17,35,16,16,42,54,49,44,28
rewind.com,0,0,0,0,0,39,0,52,0,0,0,0,0,0,0,0,0,23,0,25,0,0,0,0,0,61,0,29,0,85,0,0,0,40,0,94,0,0,0,51,0,0,0,25,0,0,37,0,100,0,23
yogome,25,0,0,0,0,0,0,0,20,0,24,0,0,18,0,100,0,0,46,0,0,0,0,0,25,34,0,0,26,0,0,0,32,0,0,0,15,0,0,0,0,0,0,0,0,13,15,0,13,16,0
pixis,34,29,36,41,35,32,33,30,29,39,54,34,31,30,32,38,30,28,26,31,31,35,31,33,23,37,40,26,33,49,41,35,28,34,38,36,36,39,34,39,40,100,38,42,35,49,42,36,30,24,45
narmi,41,44,51,27,70,26,64,58,100,65,59,27,46,50,37,37,58,41,49,74,64,86,45,58,68,82,74,68,64,87,47,49,32,73,92,93,43,52,48,68,49,59,64,34,55,63,66,44,80,52,77
tonkean,0,0,33,26,22,27,41,33,0,38,0,0,0,0,0,0,0,21,20,42,0,0,22,0,0,0,40,19,0,0,40,0,0,68,45,0,37,66,37,27,52,21,0,19,0,100,59,20,0,64,33
noodle.com,17,51,0,16,0,20,24,0,46,36,24,18,56,47,33,11,18,54,36,100,0,25,0,41,19,47,0,0,15,29,0,0,16,17,26,16,18,35,0,0,0,13,18,23,18,0,16,36,46,13,36
modernhealth,0,0,0,0,77,0,0,0,52,0,100,0,48,77,0,45,0,0,0,0,37,63,0,0,0,0,0,0,0,40,0,76,0,0,93,0,0,0,0,51,0,0,0,37,0,0,0,0,0,40,0
sheeva,66,70,60,81,72,92,69,70,53,54,58,53,60,40,51,50,73,40,45,41,66,74,76,60,72,87,90,70,95,91,57,78,68,63,68,79,58,62,74,73,62,71,53,62,58,66,100,64,58,71,60
wiz.ai,49,0,46,0,0,0,37,0,35,0,0,0,0,0,0,0,30,0,0,32,0,0,0,0,0,0,100,0,0,0,57,0,0,0,0,0,42,0,35,0,0,0,0,0,38,0,0,0,0,0,0
andjaro,0,21,0,0,0,0,13,0,0,28,0,0,0,16,0,19,0,22,100,16,0,0,21,0,13,0,0,0,0,0,0,20,0,0,0,30,0,0,0,0,13,14,23,16,0,15,0,12,29,19,39
peak.ai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,26,54,0,0,21,30,0,30,28,0,0,31,0,0,0,0,0,0,0,0,0
raptormaps,0,0,32,0,0,0,0,0,20,0,100,42,0,0,0,25,0,24,0,0,0,0,0,0,0,0,0,47,56,25,0,0,0,21,19,0,0,0,0,59,0,0,29,49,0,0,0,0,0,0,0
go1,60,69,46,49,47,55,59,72,100,60,54,59,33,61,60,51,61,57,53,48,60,65,42,44,35,38,44,40,47,45,58,48,64,44,60,57,61,54,63,50,58,48,43,47,42,41,84,63,78,63,56
featurebase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,50,0,95,0,0,0,86,0,0,0,100,0,47,0,0,0,0,39,66,0,65,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
synack,77,68,82,77,42,24,27,51,44,70,46,61,23,78,62,70,45,63,35,70,51,60,69,35,86,100,39,53,30,67,63,75,48,54,58,34,83,80,26,46,39,38,23,80,36,33,72,0,63,45,55
anyscale,62,20,62,30,30,48,0,0,39,98,69,100,63,91,47,0,42,0,36,0,56,14,25,42,0,69,56,16,56,24,32,39,46,35,54,87,69,85,0,41,60,40,38,64,68,62,12,57,70,72,54
deserve.com,0,0,0,0,41,0,0,0,0,0,0,100,16,0,0,17,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,28,0,0,0,17,18,15,0,0,38,0,0,0,0,23,0,0
mybinxhealth,0,0,0,0,95,0,0,0,0,90,0,0,0,0,0,0,0,0,100,0,0,0,0,82,0,0,74,66,0,68,73,0,0,0,0,70,66,58,0,0,0,0,57,0,0,0,74,0,0,0,0
tara.ai,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,60,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0
merge.dev,28,0,0,0,0,39,0,0,0,60,0,85,0,0,0,49,0,81,44,100,0,31,31,0,0,0,0,82,0,23,49,18,0,44,98,61,39,0,29,0,19,0,23,50,0,0,0,0,0,0,0
venminder,0,20,59,0,23,0,20,43,47,37,16,21,34,60,100,13,42,92,34,23,15,44,26,0,0,34,64,35,0,38,29,14,43,73,46,58,51,50,0,34,14,28,31,47,0,63,35,29,32,0,17
rokt,35,35,40,35,42,35,44,42,37,24,43,36,35,38,68,54,29,32,32,38,44,56,40,46,70,32,34,20,41,29,40,58,100,67,48,77,59,69,88,76,77,62,38,61,49,70,40,37,70,28,60
flipsidecrypto,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,32,0,0,33,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,100,55,0,0,0,30,70,0,0,0,35,0,37,0,0
cognigy,48,21,38,46,73,19,39,54,44,38,37,41,39,24,32,13,23,46,55,42,30,74,36,27,38,26,0,39,22,54,25,16,100,64,75,41,22,56,41,53,57,17,38,38,23,19,44,66,38,33,35
waldo,51,50,54,52,50,51,54,50,53,51,51,53,52,52,54,54,62,70,100,84,54,59,48,49,53,49,51,47,52,50,56,54,53,53,54,52,52,50,49,50,52,49,47,51,59,54,49,52,49,46,47
gomotive,27,27,49,24,47,37,42,61,61,23,63,48,0,100,28,57,30,25,43,52,55,0,65,92,56,27,43,66,49,73,31,58,46,43,26,70,63,57,31,58,64,44,80,0,81,60,59,79,20,73,46
gomotive,27,27,49,24,47,37,42,61,61,23,63,48,0,100,28,57,30,25,43,52,55,0,65,92,56,27,43,66,49,73,31,58,46,43,26,70,63,57,31,58,64,44,80,0,81,60,59,79,20,73,46
hackerone,69,75,83,90,82,88,74,95,93,88,72,61,100,81,81,68,77,66,73,87,66,59,59,62,60,69,66,65,63,64,63,73,85,76,62,77,68,69,71,67,65,70,64,68,71,63,60,65,69,75,72
matterport,87,79,79,79,82,76,75,100,75,70,80,81,81,72,76,73,74,76,72,81,80,78,62,71,65,69,67,52,64,77,71,88,78,75,79,72,82,76,75,73,75,70,70,79,71,70,68,62,64,64,67
omnidian,68,0,40,46,0,0,27,0,0,48,0,0,0,46,0,0,0,0,0,0,81,0,26,0,83,0,0,70,0,44,33,0,44,33,56,0,0,42,36,29,65,25,0,0,42,36,68,0,35,0,100
nutanix,83,79,75,75,95,82,84,98,78,79,92,74,94,89,85,81,94,97,86,84,83,81,73,86,86,89,79,52,63,85,81,85,86,87,90,82,83,98,88,83,77,74,83,80,75,73,82,85,100,81,77
guardicore,21,68,50,67,31,46,46,46,33,40,40,91,47,53,100,21,71,57,27,20,71,76,39,0,68,64,30,34,73,53,54,50,51,0,54,75,89,85,43,33,62,34,40,69,50,63,0,52,23,86,30
amagi,20,16,17,17,16,13,14,16,22,30,41,54,60,50,76,100,78,45,37,29,27,30,30,22,25,28,28,34,24,23,27,23,21,19,17,17,16,16,15,16,19,15,16,16,15,19,13,13,16,16,14
improbable.io,0,0,0,0,0,0,0,36,0,0,41,0,0,0,0,29,0,0,30,0,0,0,0,0,0,33,27,0,100,0,0,0,0,0,0,26,0,0,0,0,24,0,0,0,0,53,0,29,0,0,0
workhound,0,51,81,0,30,36,29,0,0,0,0,0,52,47,0,0,0,0,0,0,37,0,0,0,40,0,0,0,0,0,0,0,0,100,0,80,0,44,0,0,29,0,0,0,0,48,0,0,0,0,0
mathison,54,85,63,50,49,60,55,71,58,53,100,33,51,42,43,51,47,53,66,73,60,80,69,80,76,66,76,73,54,64,33,58,55,53,49,45,56,50,53,37,52,49,48,48,53,63,56,76,69,63,71
carbonclean,0,0,57,25,0,27,0,0,0,31,0,0,0,0,43,0,0,59,68,0,0,86,0,42,27,54,0,28,0,0,48,0,0,0,0,52,0,0,25,34,0,30,0,100,22,35,0,0,0,0,0
glints,83,81,69,69,92,81,82,80,76,93,100,89,83,88,83,90,88,79,73,89,71,78,66,69,67,73,69,70,73,69,76,71,82,80,82,75,82,75,81,66,82,68,66,48,58,81,82,68,84,70,78
magic.link,0,0,0,42,0,0,0,0,0,69,0,0,0,33,0,0,77,0,29,34,48,0,56,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,100,0,44,0,54,54,0,0,0,0,0,50,0
consortiex,0,48,0,52,0,0,0,62,0,56,0,0,0,0,38,0,0,0,0,68,0,79,0,0,0,0,0,48,0,0,0,0,0,0,0,0,50,86,0,0,54,0,0,0,100,0,0,50,0,0,0
shield.ai,0,0,0,0,0,0,0,0,61,0,0,0,0,0,33,0,0,0,39,0,0,0,74,35,0,42,0,0,0,0,21,32,43,0,0,0,0,0,0,0,0,0,100,39,0,0,0,0,0,0,0
,31,31,31,34,100,41,31,31,32,32,35,30,32,32,32,32,31,31,32,33,34,31,32,31,31,32,30,31,31,31,31,32,33,31,32,33,33,31,36,32,33,32,31,32,32,32,31,29,32,31,32
kiotviet,72,74,81,73,84,63,75,77,84,78,67,83,69,74,71,85,83,71,77,83,90,88,68,75,74,72,75,65,77,73,41,28,88,91,80,77,98,68,82,90,94,93,100,86,87,53,71,75,69,81,75
partnerstack,56,60,58,64,49,50,75,40,39,60,55,90,95,75,75,80,94,62,68,59,78,61,42,65,78,53,66,46,86,56,57,72,64,77,63,54,55,87,57,70,51,88,100,69,63,72,48,59,54,98,64
paper.co,24,40,0,0,24,0,0,57,0,41,68,29,0,23,0,100,47,0,21,0,51,41,0,87,0,0,0,88,0,69,0,0,0,63,0,32,59,24,37,0,38,100,24,0,24,30,0,0,0,32,34
outrider.ai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,93,0,61,73,100,0,0,0,0,0,68,0,0,59,0,0,0,0,0,0,0,63,89
zebec,21,38,66,66,89,38,31,100,51,51,50,33,34,37,37,43,10,35,71,38,32,14,27,22,35,37,26,32,37,32,30,37,31,13,11,33,35,7,40,35,40,35,33,13,32,21,30,23,38,17,33
,31,31,31,34,100,41,31,31,32,32,35,30,32,32,32,32,31,31,32,33,34,31,32,31,31,32,30,31,31,31,31,32,33,31,32,33,33,31,36,32,33,32,31,32,32,32,31,29,32,31,32
builder.ai,12,39,51,29,44,47,41,35,35,35,0,39,41,35,58,31,34,0,24,39,33,25,13,25,53,41,14,11,27,26,43,55,52,24,20,59,45,40,0,20,34,40,25,75,29,45,90,74,100,75,67
meesho,72,65,76,71,71,77,77,74,67,72,68,68,80,100,93,84,83,71,56,57,57,62,56,52,65,62,60,64,62,65,59,58,64,63,76,71,69,65,69,71,69,79,71,69,68,71,72,65,68,67,74
congenica,0,24,0,77,0,43,40,0,54,40,57,28,0,33,31,0,0,37,0,0,41,40,20,18,56,23,0,0,39,17,0,0,68,27,0,48,100,29,0,0,49,66,32,38,25,31,46,21,0,0,45
