,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25,2023-01-01,2023-01-08,2023-01-15,2023-01-22,2023-01-29,2023-02-05,2023-02-12,2023-02-19,2023-02-26,2023-03-05,2023-03-12,2023-03-19,2023-03-26,2023-04-02,2023-04-09,2023-04-16,2023-04-23,2023-04-30,2023-05-07,2023-05-14,2023-05-21,2023-05-28
,30,31,30,30,34,100,40,32,31,32,32,37,30,32,32,33,32,30,31,33,33,34,31,32,30,31,32,31,29,31,31,31,32,33,32,33,34,33,32,33,33,32,33,31,33,31,31,30,31,32,30
watershed.com,0,0,0,30,50,0,0,0,50,0,0,51,0,28,0,0,0,0,0,0,0,0,0,0,0,0,94,100,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
microverse,30,55,50,53,72,71,69,80,58,78,65,53,55,45,69,65,52,51,63,100,74,74,61,68,58,58,58,49,34,61,74,79,71,48,56,74,71,59,64,69,65,72,52,35,41,56,41,31,42,46,37
cropin,72,43,50,83,48,62,0,58,33,55,44,60,100,38,17,79,38,56,56,12,32,37,65,28,48,66,34,44,0,61,81,51,47,19,20,28,40,24,55,37,42,67,56,35,18,43,29,43,41,17,28
quokka,41,43,44,55,48,50,44,42,44,42,57,45,55,46,46,48,42,48,43,44,51,51,48,52,46,47,66,89,100,62,64,60,59,64,52,61,61,57,53,53,53,62,72,68,63,59,53,52,49,47,47
mythic,65,59,56,53,65,54,58,58,60,56,53,51,50,51,49,49,50,51,50,53,55,61,67,59,64,79,100,86,93,90,82,74,68,75,65,66,68,60,61,59,62,61,70,57,63,52,63,62,63,60,54
sciaps,15,0,0,0,0,0,36,0,17,100,0,27,0,0,0,32,17,0,0,27,16,22,22,0,0,23,26,20,39,0,22,0,0,0,0,20,0,22,41,0,0,0,0,0,0,0,17,48,0,13,53
ziploan,17,0,60,100,48,41,0,0,30,0,21,26,0,16,0,0,0,0,41,0,26,14,0,32,0,27,0,0,35,73,0,0,19,14,0,0,24,19,49,14,25,27,22,23,0,18,0,0,0,15,62
utonomy,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,100,39,36,0,89,0,0,0,0,71,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0
arradiance,0,34,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,32,0,0,52,0,24,70,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,37,0,0,0
spotawheel,100,71,64,78,87,68,67,68,45,34,91,58,65,59,78,55,49,61,46,63,98,69,58,51,55,67,32,81,59,68,73,71,59,77,64,87,61,88,60,68,78,82,75,58,86,76,78,61,81,55,53
sharechat,49,51,54,62,68,68,74,80,88,89,75,86,72,73,75,80,77,78,72,83,83,79,75,77,74,79,75,82,100,82,74,68,72,59,66,69,52,47,56,45,46,44,41,38,42,40,38,43,41,40,42
tempo.fit,0,0,0,0,0,0,29,0,20,32,100,0,0,0,0,0,0,23,0,0,22,0,0,24,0,0,0,30,20,0,0,0,0,34,0,0,0,0,0,0,32,39,0,0,0,0,0,0,0,0,0
swiftly,65,81,70,73,75,84,76,79,100,90,86,81,78,78,86,88,83,85,77,84,96,89,80,88,94,76,89,72,80,74,85,78,88,94,76,80,86,82,82,84,79,83,74,82,82,95,80,88,74,78,82
shiftgig,35,0,0,62,41,0,100,41,0,0,38,47,52,0,65,49,36,0,0,0,0,52,0,0,0,96,80,0,0,34,59,0,0,0,0,0,0,0,0,85,26,36,37,0,0,58,0,30,0,55,0
photoruction,48,0,30,0,0,0,0,0,0,28,100,0,95,0,0,0,78,0,0,47,0,0,0,61,0,0,0,0,0,0,26,0,0,0,0,0,0,58,70,34,55,0,0,0,0,0,0,70,29,24,0
amplifai,79,0,0,0,0,0,0,0,0,82,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,78,0,0,0,37,0,46,100,0,0,0,0,0,50,0,0,35,0,0,0
getrael,20,0,0,0,26,42,44,0,0,0,0,0,41,0,0,0,57,0,0,0,26,27,0,0,0,28,0,0,0,29,0,0,0,0,0,0,43,0,0,0,0,0,0,0,100,0,0,63,0,0,0
goodays,0,0,21,0,0,0,0,25,19,0,0,0,27,43,23,0,0,30,0,0,25,0,0,0,0,0,0,21,0,0,21,22,54,42,34,63,37,21,84,25,41,30,47,36,24,29,0,64,0,0,100
combohr,0,0,53,62,0,0,0,0,0,0,0,35,0,0,0,45,0,0,0,0,0,31,91,0,67,0,0,0,54,38,0,0,0,26,0,0,0,0,0,0,0,37,49,0,0,26,100,0,24,0,0
backstopsolutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
fixtuur,0,0,0,0,0,0,0,0,0,0,46,0,45,0,0,0,0,0,68,56,0,46,70,0,0,0,0,0,0,0,55,52,0,0,0,0,0,0,0,0,0,0,46,37,100,0,0,0,0,69,0
sesamecare,23,0,0,41,0,35,31,0,34,39,62,0,0,0,0,21,23,0,0,0,0,0,27,0,0,22,0,0,0,0,0,0,0,0,0,0,100,26,0,46,0,0,0,43,0,28,27,0,24,0,0
neurotrax,0,0,62,0,0,0,0,0,0,0,0,0,47,0,52,37,0,0,0,0,38,59,0,0,0,0,0,35,0,25,0,0,0,0,100,0,0,73,48,51,0,29,0,41,35,24,51,0,0,0,0
houzz,84,86,76,87,84,89,92,94,85,88,91,87,88,79,82,78,77,73,77,78,82,80,76,67,73,72,65,66,72,83,84,91,88,86,84,81,100,77,77,84,83,77,76,76,79,78,75,78,75,67,68
burrow.com,64,0,0,0,0,0,44,100,0,0,25,0,0,0,0,0,37,0,0,83,0,22,0,70,0,0,0,0,87,0,0,0,0,0,0,27,0,0,0,0,20,56,0,29,0,0,0,0,0,0,0
nykaa,42,43,39,41,40,43,70,52,45,41,42,44,39,44,47,47,53,49,46,45,64,77,76,100,61,45,46,48,48,44,44,52,58,49,63,50,42,40,41,39,40,36,39,42,38,44,52,57,40,38,37
powerpollen,0,0,0,0,0,0,0,43,0,0,0,57,23,100,20,0,0,0,41,0,0,20,0,0,24,0,0,34,0,0,41,0,0,24,28,34,0,0,0,0,0,0,0,0,0,0,0,30,0,35,0
candis,80,93,71,60,100,75,75,76,80,73,87,88,77,64,81,69,64,80,77,77,59,71,91,67,64,75,57,72,72,69,74,75,66,78,74,64,68,58,80,70,70,63,64,66,72,67,75,63,62,65,57
33across,23,0,0,0,0,0,46,55,97,0,41,26,39,50,0,0,23,34,0,100,0,0,0,0,0,0,35,0,28,35,0,0,0,0,42,46,32,93,20,28,22,0,0,0,0,0,0,0,51,0,0
aquacycl,0,0,0,0,0,0,0,0,100,38,0,0,0,0,0,0,0,80,0,0,0,51,0,0,59,0,60,0,0,0,0,75,73,0,0,49,0,0,0,0,0,71,0,0,93,36,0,61,0,0,0
csdisco,0,0,91,0,29,48,0,0,44,43,0,28,0,0,42,0,67,33,44,0,37,0,0,0,0,0,91,0,0,36,0,75,28,0,28,37,0,0,50,32,0,0,0,0,100,34,54,0,54,68,0
mixmode,52,0,0,0,0,0,0,62,0,0,0,0,0,36,0,0,0,0,0,46,0,73,59,0,0,0,0,39,33,100,43,0,0,0,0,0,0,39,39,72,0,53,0,0,45,0,87,0,57,50,0
dyspatch,0,0,0,0,37,0,0,53,48,0,0,0,84,39,0,0,0,32,43,0,67,0,0,37,0,0,0,0,0,0,0,0,100,53,0,0,0,42,0,0,0,0,44,0,0,0,0,32,32,33,0
otrium,56,55,63,62,54,58,56,50,51,60,56,56,55,69,73,78,77,83,71,69,72,70,75,100,81,62,69,70,62,63,63,67,69,69,64,71,81,71,79,67,72,66,64,70,70,71,59,62,59,61,61
pqshield,0,36,0,0,0,0,43,83,0,0,0,0,0,98,89,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,100,0,74,0,0,77,0,0,0,0,0,0,0,48,0,0,63,0,0,46
decentro,0,30,43,0,23,0,0,0,38,23,23,0,20,50,56,40,19,60,22,31,100,53,0,15,33,32,28,47,68,20,53,32,13,38,21,26,43,31,70,31,0,37,46,59,33,24,23,85,36,54,31
bioserenity,0,59,77,31,34,67,52,41,86,49,39,0,36,85,100,66,100,25,59,47,22,50,79,73,20,61,41,24,34,83,66,51,47,42,54,89,60,54,62,41,25,44,75,43,28,71,20,59,0,66,19
mishipay,32,21,0,42,37,0,0,38,31,0,0,0,19,26,0,0,25,52,0,0,0,0,39,0,48,68,0,29,0,0,0,0,36,80,22,0,0,33,100,40,46,0,0,37,20,0,0,34,20,45,45
sundae.com,0,33,24,0,57,0,0,22,0,100,0,0,0,23,0,0,24,0,0,0,0,0,0,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,31,0,0,0,0,0,0,0
openfin,40,73,43,41,39,22,39,59,24,42,26,22,33,64,45,0,21,55,28,41,50,30,35,16,100,39,28,28,0,57,0,19,0,66,68,0,19,32,32,84,39,73,55,30,22,96,62,57,52,61,30
celigo,78,45,53,50,53,60,84,77,44,61,80,65,71,65,37,67,68,50,60,49,53,59,64,37,51,47,62,64,35,43,65,58,64,43,86,86,48,77,57,100,60,55,63,43,61,55,64,81,71,49,50
invisionapp,23,33,67,82,92,100,27,92,49,21,47,33,0,39,95,58,89,46,57,22,0,43,35,29,24,50,21,74,0,42,33,25,15,43,28,68,27,58,32,42,0,18,27,69,0,48,26,0,41,0,0
paperspace,52,60,50,41,44,69,53,56,55,72,54,58,54,57,65,55,68,64,57,61,52,60,66,74,55,60,56,54,52,69,48,57,52,52,83,68,71,70,75,77,63,100,50,61,65,65,96,79,91,90,73
pollen.co,0,0,52,0,0,0,0,0,37,0,0,0,81,0,0,0,0,100,0,0,0,62,0,0,57,33,0,38,0,0,0,0,0,0,0,56,0,0,0,33,0,40,0,0,0,44,0,0,0,0,0
axiomspace,0,0,100,37,0,0,0,0,27,0,0,30,0,0,29,45,27,0,32,25,0,0,0,36,0,0,0,0,29,0,0,36,27,0,0,48,22,31,24,0,0,0,0,0,24,0,0,0,0,23,0
meilisearch,27,52,76,71,70,37,40,50,33,59,40,31,53,70,50,35,70,75,58,57,48,75,40,74,47,52,39,29,23,42,50,35,55,65,75,62,55,87,79,73,54,57,100,80,62,92,81,77,63,67,27
zoomcar,85,92,87,94,76,85,68,82,100,75,64,63,60,64,64,59,60,58,58,60,59,64,61,66,61,71,76,79,90,68,66,68,70,57,59,57,58,58,51,51,52,49,63,73,70,81,64,64,61,68,66
nelogica,57,88,71,82,100,69,77,75,95,81,94,84,70,62,68,71,56,59,73,77,68,47,62,63,65,63,50,62,80,73,71,50,61,83,76,78,59,61,51,77,74,72,59,37,92,56,68,76,68,74,87
rideco,0,26,0,0,0,28,0,38,0,31,0,0,0,26,0,0,0,27,0,18,19,82,0,0,0,0,27,0,0,0,0,0,0,20,39,20,20,0,0,0,0,0,33,27,100,0,0,0,0,0,45
labconnect,0,38,24,22,0,0,63,0,24,17,0,31,34,25,0,18,23,51,100,0,0,44,0,54,0,0,35,0,40,42,25,0,26,21,46,17,0,33,25,0,16,16,83,0,0,0,64,0,44,35,48
bizao,43,0,22,35,70,59,72,0,63,0,0,0,40,36,57,40,51,52,0,56,0,30,100,0,28,28,0,43,64,48,0,23,77,29,27,22,27,53,42,82,0,0,62,0,22,0,31,35,0,66,52
bound4blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,100,0,41,27,0,0,75,82,0,0,30,0,0,38,0,0,0,0,36,61,0,0,0,31,0,0,0,0,0,0,0
klipfolio,85,22,51,72,53,51,22,95,87,67,69,56,81,99,78,71,73,60,46,84,68,79,63,51,74,0,76,60,55,45,67,73,68,92,74,92,100,67,83,63,45,70,52,38,63,33,30,67,49,60,48
credentially,34,0,0,0,21,0,0,0,22,0,0,0,0,36,0,0,0,0,0,43,84,30,0,0,41,45,0,0,39,44,41,29,0,0,22,0,46,47,29,0,20,0,0,0,86,0,100,0,21,0,0
qubit,47,58,53,52,60,100,82,68,74,69,70,68,58,47,55,70,58,59,59,61,56,65,54,52,57,51,52,46,42,46,53,55,53,57,60,62,72,62,53,53,63,58,57,60,56,61,55,57,64,63,57
helloalice,26,51,74,100,80,39,66,0,0,96,39,0,51,0,34,0,0,0,0,42,0,0,0,0,0,0,0,0,0,87,29,0,0,0,89,0,31,0,0,36,0,85,26,83,0,24,38,31,0,0,32
stanza.co,0,0,0,100,58,96,32,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,48,0,0,0,0,56,0,0,0,0,0,0,87,40,0,0,0,0,28,0,0
kaleidofin,0,0,26,100,60,0,0,49,0,0,0,0,45,0,36,26,0,57,27,48,47,44,72,0,93,45,25,66,34,0,0,0,42,40,46,0,0,59,0,0,38,60,0,57,26,0,54,0,86,0,39
qantev,0,0,0,0,0,0,0,55,0,0,0,0,0,0,100,40,0,0,0,40,0,0,0,0,0,0,58,62,76,48,37,0,0,0,0,0,0,0,0,48,0,0,87,0,0,0,42,0,59,0,0
workstep,0,38,22,0,57,18,0,17,21,0,50,0,23,18,41,100,0,0,26,22,35,28,0,13,20,0,20,0,0,0,34,22,26,0,19,0,38,18,0,29,17,18,29,0,17,15,0,0,27,56,0
poly.ai,30,100,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,62,0,16,0,0,23,0,0,0,23,16,0,0,0,28,0,0,0,0,0
farmx,33,17,54,0,52,0,0,23,18,0,72,22,18,0,23,0,11,0,0,30,38,15,18,0,27,29,35,21,100,35,57,0,24,48,35,25,37,12,34,12,79,11,37,13,0,40,0,31,0,15,22
ascendex,42,67,73,41,95,48,42,26,54,35,41,45,37,26,27,19,49,34,27,60,45,82,100,53,36,23,34,18,25,42,38,53,58,21,22,36,33,20,12,29,25,33,6,29,33,42,35,14,44,0,27
manty,47,58,68,98,67,76,67,72,87,71,70,66,64,80,75,54,73,78,86,67,70,82,80,81,57,57,83,63,59,69,73,100,78,64,85,49,78,77,54,83,75,92,70,58,68,75,79,70,66,46,62
buzzfeed,78,85,83,75,75,74,71,71,72,67,69,70,66,68,64,91,74,69,67,75,68,66,68,62,68,68,65,63,65,65,63,61,83,77,67,65,67,65,68,60,62,60,63,66,100,68,67,62,62,57,61
medicasafe,66,0,0,0,0,0,69,0,0,0,0,0,0,45,0,0,0,0,0,100,35,0,32,0,0,45,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0
gosecure,59,43,0,0,26,0,0,46,0,59,21,61,0,0,0,64,70,0,37,70,61,28,41,56,61,43,88,66,67,56,47,22,0,56,0,100,41,71,43,20,58,23,34,25,27,43,56,0,39,0,53
getmysa,0,0,0,0,65,0,0,0,0,0,100,66,0,0,0,0,0,0,33,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,35,0,0,0,0,0,0,0,40,0,0,36
autox,50,65,46,40,38,67,50,77,54,42,65,52,57,59,74,55,62,83,42,64,40,43,23,55,39,67,70,14,33,57,44,39,62,49,55,57,68,100,63,57,57,82,54,49,46,52,60,34,76,71,72
8base,0,15,0,0,25,13,0,21,0,16,43,0,0,34,13,15,37,14,0,0,0,40,22,17,0,58,0,17,15,23,0,0,0,18,43,39,0,0,45,16,0,38,19,50,34,16,30,0,12,100,0
civilmaps,70,0,0,0,0,0,0,0,0,45,0,0,54,26,0,62,0,48,0,0,0,23,0,0,0,0,33,55,82,27,0,0,32,35,39,0,0,0,0,0,100,31,0,0,0,23,0,23,0,0,0
jobbio,0,22,0,30,26,0,0,0,0,0,0,25,0,0,0,0,0,0,0,33,0,0,0,0,76,0,0,25,37,43,27,0,0,0,0,32,24,24,37,0,0,0,0,25,31,0,45,0,0,0,100
gripable,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,49,0,31,0,35,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,31,87,0,32,0,47,57,80,0,0,0,100,66,0
talentclue,0,0,0,0,65,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,0,100,45,0,0,0,0,51,0,37,0,0,0,0,0,0,0,38,0
enjoybloom,100,0,0,0,0,0,0,0,56,93,52,0,0,0,0,0,51,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,57,0,0,0,0
ebury,61,75,67,68,66,72,70,74,73,69,77,63,72,73,63,62,77,73,81,58,80,78,79,74,67,61,63,54,36,62,76,65,56,87,60,75,70,79,82,84,83,74,61,57,100,66,44,67,61,64,62
myinnovo,0,54,65,15,95,15,17,43,0,0,34,13,30,28,69,45,100,0,21,13,0,0,0,0,15,0,0,16,18,12,25,0,0,0,0,0,0,0,0,24,0,0,0,0,0,15,0,0,12,12,0
data.ai,63,100,40,0,67,26,21,72,25,24,15,79,43,46,11,46,14,60,68,51,35,37,31,37,33,30,52,20,13,17,70,59,63,34,53,33,59,58,82,76,55,75,38,65,49,60,28,61,39,57,48
datasembly,0,0,0,0,0,0,0,0,0,0,0,51,0,60,0,0,100,46,0,0,72,55,0,0,0,0,38,0,55,0,0,0,0,0,0,94,0,80,0,0,0,0,94,0,0,57,0,0,0,0,39
,30,31,30,30,34,100,40,32,31,32,32,37,30,32,32,33,32,30,31,33,33,34,31,32,30,31,32,31,29,31,31,31,32,33,32,33,34,33,32,33,33,32,33,31,33,31,31,30,31,32,30
nav,55,52,49,50,48,53,51,54,51,54,53,54,58,63,56,70,56,49,50,48,50,51,50,47,51,50,50,46,52,58,52,50,49,55,51,54,53,54,53,62,100,56,48,53,52,54,50,55,50,57,54
bankuish,0,0,0,0,52,0,0,46,0,0,0,0,0,0,0,65,0,0,0,0,0,33,0,0,0,42,69,0,0,0,73,29,0,0,32,0,0,0,0,0,0,0,100,32,41,0,0,0,47,32,0
fleetsmith,0,0,38,57,28,0,46,0,31,46,26,79,0,0,52,0,46,87,32,0,0,0,0,41,0,0,23,0,100,0,75,28,43,48,0,0,0,0,52,75,0,0,0,28,0,0,0,0,0,0,0
withjumbo,0,0,0,0,0,0,45,0,0,0,31,0,25,0,0,0,0,0,0,57,0,39,0,29,24,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
convirza,0,0,100,65,0,0,0,62,0,72,0,0,0,0,0,0,0,90,0,0,0,0,0,0,56,0,52,0,0,0,0,0,68,0,0,0,0,75,0,50,48,35,0,0,51,35,86,0,59,39,0
dockwa,76,56,73,65,62,77,60,73,86,54,85,53,32,73,29,43,20,33,12,19,0,34,15,31,0,19,0,12,0,11,0,51,51,18,52,35,71,34,35,38,0,27,29,32,81,62,35,43,30,100,83
kikoff,45,54,59,48,51,27,54,58,57,61,56,50,41,42,43,28,41,28,38,35,47,33,39,33,53,51,58,48,58,75,75,68,55,56,49,55,66,58,64,84,83,93,76,91,85,88,88,100,94,87,84
ultracommerce,33,0,0,0,75,0,0,0,0,34,0,0,0,43,0,0,0,30,0,0,0,77,0,0,80,0,0,0,0,0,31,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,43,100,0,80
corti,97,95,96,95,88,100,94,88,79,68,78,81,84,76,68,67,71,74,73,75,72,68,72,68,70,68,74,70,69,64,67,71,74,70,70,71,74,68,71,67,74,74,71,68,79,75,81,88,78,83,87
cloudbrink,0,0,29,0,100,0,0,84,0,0,0,0,32,47,0,0,37,0,49,0,0,0,35,63,57,0,0,53,0,31,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0
raven360,0,0,0,0,0,0,30,0,0,0,0,0,0,34,0,0,46,0,30,0,0,0,0,0,0,0,52,0,0,0,0,100,0,0,93,0,39,0,0,43,0,0,0,0,0,0,0,0,40,64,28
simplygoodjars,0,91,0,0,0,0,59,0,0,0,0,0,0,46,0,0,0,0,38,0,0,0,0,0,34,0,0,54,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,100,64,0,0,0,0,0,0
capmo,62,34,55,36,41,24,52,64,35,43,34,58,29,51,60,51,59,100,20,32,48,98,66,77,42,41,42,21,73,34,58,57,63,60,53,61,58,52,58,24,93,57,92,22,69,52,47,0,50,89,91
thecolvinco,0,0,0,16,0,17,0,0,0,0,20,13,0,16,24,25,0,0,0,100,0,0,0,29,0,0,0,24,41,0,18,23,13,0,31,21,0,12,32,13,0,0,0,0,37,19,20,0,13,0,0
biomason,73,0,39,53,0,0,0,0,0,48,67,75,0,0,26,0,0,0,0,62,0,30,0,28,59,0,0,100,34,0,96,63,78,0,0,76,0,74,53,0,49,0,0,0,84,89,0,39,49,0,0
