,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25,2023-01-01,2023-01-08,2023-01-15,2023-01-22,2023-01-29,2023-02-05,2023-02-12,2023-02-19,2023-02-26,2023-03-05,2023-03-12,2023-03-19,2023-03-26,2023-04-02,2023-04-09,2023-04-16,2023-04-23,2023-04-30,2023-05-07,2023-05-14,2023-05-21,2023-05-28
platomics,72,27,0,36,0,0,80,0,0,0,0,0,0,81,0,0,0,0,0,0,0,100,0,25,49,0,0,41,0,0,0,0,0,0,0,0,0,0,0,61,26,0,0,43,40,0,0,0,0,0,0
mr-c,0,0,0,0,47,100,0,44,0,0,0,0,0,88,0,0,0,0,0,74,0,42,0,0,0,0,77,0,0,0,0,0,0,44,49,0,0,0,76,38,0,0,0,0,0,0,51,0,38,0,0
vartana,0,0,82,50,61,0,0,0,79,0,0,0,33,0,0,0,51,81,0,0,37,0,0,52,0,0,0,30,56,100,45,83,90,0,0,0,42,55,96,90,0,48,0,46,71,0,60,0,67,0,0
multitaction,0,0,0,0,0,62,0,0,85,57,58,0,0,0,32,0,0,0,40,0,0,0,0,0,55,0,0,100,0,0,53,0,0,54,76,31,0,39,0,65,0,0,0,0,0,29,0,0,41,0,0
gooddog,94,76,61,63,66,49,77,100,78,74,54,63,71,82,69,58,62,83,63,47,69,49,72,58,74,75,81,30,63,74,83,28,63,65,69,60,43,77,70,45,73,43,82,76,72,63,53,65,47,77,43
fazland,0,0,0,0,0,0,0,0,38,29,0,0,0,0,0,0,32,0,31,0,0,36,100,0,0,80,0,0,0,0,0,0,0,0,79,0,0,0,0,25,0,0,0,27,0,0,0,0,0,0,0
rukahair,0,0,0,0,63,0,0,0,0,0,0,57,0,0,83,100,0,0,0,0,0,0,0,0,0,42,0,51,0,0,0,0,0,0,0,0,0,83,0,80,0,0,0,0,0,62,0,0,0,0,0
blockchainspace,0,0,0,0,0,0,0,28,0,0,27,0,0,0,0,0,50,0,0,0,0,0,0,70,0,46,0,0,0,0,18,0,0,0,49,0,100,0,0,0,0,0,0,0,0,0,0,0,34,0,33
craxel,0,0,32,80,35,39,0,0,47,100,47,0,62,0,0,0,59,0,0,0,0,26,0,0,0,0,0,92,0,0,0,32,61,0,0,0,59,0,0,34,0,44,0,0,0,71,48,29,60,0,90
rul,82,84,82,84,86,85,75,78,82,78,81,78,82,83,85,90,85,77,81,74,86,82,82,71,75,82,83,100,87,81,80,88,86,76,79,82,84,77,82,79,83,79,80,80,78,83,86,72,70,81,83
lusix,100,79,17,0,0,0,53,38,0,52,17,0,34,23,59,0,24,0,18,0,21,31,0,0,0,0,0,0,0,0,0,0,52,0,16,0,0,0,0,0,0,0,0,0,20,23,0,29,0,0,44
basefood,48,76,41,39,19,37,24,47,40,44,66,40,49,44,33,28,44,83,56,34,30,61,59,43,56,41,59,59,35,29,36,50,46,64,32,25,36,100,43,83,53,50,30,38,63,85,63,36,58,45,40
declara,50,51,43,49,42,42,43,45,49,43,43,47,42,42,51,54,99,60,51,58,48,38,44,41,37,32,38,34,28,33,43,45,42,43,36,46,47,56,56,66,63,67,47,66,59,60,68,64,65,75,100
ratiotech,0,0,32,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,0,0,0,100,0,0,34,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0
wrnch,100,26,0,0,0,25,33,0,29,0,0,0,18,78,28,55,29,42,51,34,55,0,29,0,38,67,39,23,0,95,61,32,39,19,0,30,53,70,51,0,58,33,22,0,0,0,68,81,34,30,80
britishvolt,5,8,4,2,5,4,6,0,7,4,8,7,5,5,6,8,5,6,7,9,53,12,11,4,6,6,6,4,1,6,18,100,19,18,19,9,5,9,5,3,3,2,2,3,2,1,3,2,5,4,2
fiverr,78,83,81,77,74,86,85,90,86,88,92,92,81,80,80,81,77,83,80,78,85,80,81,72,73,76,84,80,84,100,95,96,93,96,91,89,93,87,83,84,83,88,90,79,73,79,86,82,84,82,88
cyberconiq,0,0,0,0,0,0,0,0,0,0,100,0,0,90,0,0,0,0,0,98,0,62,0,0,30,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,41,0,0,51,0,39,0,37
qriously,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,57,0,39,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,52,100,0,0,0
fiberplane,64,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,87,0,0,85,0,0,0,100,0,76,0,0,68,0,0,0,0,0
banxa,78,66,100,77,89,70,63,75,87,79,86,78,74,47,77,62,71,64,54,63,67,79,66,67,62,58,52,56,49,70,77,95,55,69,57,83,78,84,67,68,76,90,75,85,83,98,72,78,84,71,84
terraview,43,25,0,53,100,37,37,38,42,29,28,69,45,32,44,0,66,0,49,50,31,40,0,38,0,22,64,0,33,32,69,45,51,61,76,27,22,23,0,63,24,37,23,0,57,35,0,73,0,70,0
gimi,81,95,89,92,78,86,86,71,76,79,96,93,84,87,89,85,83,79,73,76,78,82,85,84,83,85,78,76,90,82,90,80,87,83,100,82,84,81,82,87,78,69,70,79,78,81,66,73,74,83,80
maybern,0,0,0,63,0,0,0,0,0,0,0,0,36,0,67,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,57,0,0,66,0,0,57,0,46,0,100,0,42,0,58,0,0,0,0,0,0
,30,32,31,31,34,100,40,32,31,32,32,36,32,32,35,33,32,32,32,32,33,35,33,33,30,31,32,31,30,31,32,31,31,33,32,33,34,33,32,33,33,34,32,33,32,31,31,30,30,31,32
atlascloud,0,0,0,0,0,0,33,0,0,0,0,0,28,0,0,0,46,0,0,0,0,0,100,0,41,39,33,45,0,0,0,0,0,73,0,28,0,26,41,0,0,28,0,0,65,0,39,0,0,76,0
powerhive,29,34,0,0,0,25,0,44,0,0,75,0,0,0,34,0,0,37,0,0,0,0,100,0,20,0,0,22,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,22
fra.me,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,92,0,48,0,0,0,0,0,0,0,0,33,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scalebase,37,47,0,0,40,100,0,0,45,82,0,0,0,0,0,0,33,0,47,24,0,0,0,0,0,0,0,0,0,30,0,0,34,0,37,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0
resily,0,0,0,88,0,0,0,69,0,0,0,50,0,36,0,32,0,41,0,0,54,27,0,32,0,0,52,0,0,0,31,0,0,51,37,40,0,36,40,32,51,0,100,0,0,0,59,0,70,0,0
juneoven,0,49,31,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,20,19,0,0,100,0,22,0,0,0,0,0,0,65,0,57,0,0,0,0,0,29,0,0,41,0,0,0,0,0,0,29,0
optty,0,0,0,0,0,40,0,0,50,0,39,0,0,0,0,0,0,34,0,36,0,0,39,65,0,0,0,0,0,40,58,0,0,0,0,0,100,0,0,44,0,0,0,0,78,33,34,30,0,0,96
coreloop,0,0,26,0,22,0,0,0,0,0,0,0,0,0,39,20,0,25,0,0,67,0,22,57,16,0,0,0,0,19,0,24,0,0,22,23,0,0,0,100,17,21,0,0,17,0,0,0,0,0,42
teranode,0,0,0,32,0,0,0,0,24,0,0,0,0,0,25,55,0,36,0,0,54,0,57,0,100,0,0,0,0,0,0,37,0,0,0,29,0,100,0,0,0,0,0,0,0,0,0,25,0,0,0
mytomorrows,0,0,0,27,46,0,0,60,75,32,0,24,0,0,0,34,0,42,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,63,27,0,0,0,0,0,0,0,0,0,0,0,100,0
ezuza,41,39,0,0,0,0,53,0,100,0,36,0,74,0,52,0,0,65,0,0,0,29,0,0,0,0,0,61,0,0,0,34,65,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
axelera,35,26,0,38,28,0,30,21,100,0,29,33,66,21,0,38,28,18,0,20,26,41,41,36,87,0,0,32,35,21,0,70,18,23,73,26,31,61,40,34,34,46,36,0,24,59,0,42,21,84,24
doxper,27,75,0,0,0,70,0,0,0,0,0,38,0,37,0,56,0,0,0,0,35,0,0,0,0,29,0,92,0,28,0,40,0,0,29,0,0,0,54,0,0,100,0,0,0,29,0,0,0,30,0
crossbar-inc,0,0,100,0,0,0,0,0,0,0,0,0,37,0,60,38,0,0,58,0,0,0,38,0,0,0,35,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,40,57,0,0,69,81,0,0
zynga,92,92,87,89,93,87,88,88,87,99,88,89,81,88,95,93,82,82,83,89,86,87,87,85,78,79,88,89,92,98,89,91,100,95,96,88,98,86,91,85,87,92,88,90,81,93,85,86,86,89,82
orum,54,73,53,59,70,56,73,75,79,76,86,69,60,76,77,73,62,78,85,69,74,100,85,83,75,56,75,69,54,79,77,68,64,72,56,60,68,74,83,84,90,70,59,77,59,76,66,55,69,73,85
,30,32,31,31,34,100,40,32,31,32,32,36,32,32,35,33,32,32,32,32,33,35,33,33,30,31,32,31,30,31,32,31,31,33,32,33,34,33,32,33,33,34,32,33,32,31,31,30,30,31,32
englishcentral,40,0,55,34,25,42,29,51,25,28,22,16,34,42,43,45,45,37,21,36,40,15,25,53,20,39,41,26,23,32,33,38,17,35,12,50,57,54,61,60,33,37,39,51,42,32,47,100,38,40,25
underpinned,72,54,51,49,64,59,74,42,50,64,58,63,64,86,82,68,81,90,66,77,65,75,51,90,71,40,63,69,17,47,34,37,55,58,56,83,66,84,63,69,78,46,54,62,84,53,70,71,70,100,47
standigm,57,0,0,0,0,0,0,0,0,50,52,0,92,100,0,57,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,51,51,0,0,0,0,0
getsetup,48,0,23,36,75,0,0,0,67,21,0,90,99,0,25,62,56,39,0,55,0,0,52,100,0,0,64,0,0,34,45,21,0,51,0,69,0,0,42,68,36,22,0,72,0,43,29,25,46,93,40
food.ee,100,66,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,58,0,0,46,0,0,0,68,0,0,0,0,0,0
enklu,0,0,0,0,0,0,0,0,0,41,0,0,30,0,0,0,30,0,0,0,0,0,33,100,44,0,0,0,0,83,0,32,28,33,0,0,39,53,0,35,0,0,0,0,0,52,67,0,0,0,0
jumpcrew,100,0,22,0,0,28,38,36,46,0,0,0,0,0,0,23,23,24,18,0,0,22,29,0,0,61,0,43,45,0,0,0,0,24,29,0,38,20,28,0,27,27,0,35,29,0,37,17,25,41,0
thoughtwire,0,39,20,0,0,0,0,0,0,42,0,0,24,0,0,0,59,0,81,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,28,0,0,24,0,0,0,0,0,0,0,0,0
vai,66,68,74,67,79,67,65,73,75,68,67,82,85,75,77,83,100,74,76,87,96,75,64,81,72,72,63,60,70,72,62,65,60,59,61,68,70,64,69,65,69,66,63,72,71,73,70,68,65,64,65
turno,10,10,11,11,12,11,11,11,12,16,13,13,13,13,15,20,93,31,34,42,100,13,10,10,10,10,10,9,13,13,10,9,9,10,10,9,10,10,10,9,9,9,9,11,9,10,11,9,9,9,10
,30,32,31,31,34,100,40,32,31,32,32,36,32,32,35,33,32,32,32,32,33,35,33,33,30,31,32,31,30,31,32,31,31,33,32,33,34,33,32,33,33,34,32,33,32,31,31,30,30,31,32
moon-x,0,66,0,0,0,66,0,0,0,100,42,0,0,0,0,0,0,97,80,0,0,82,0,0,55,0,0,0,60,0,0,0,0,0,64,0,0,67,76,0,0,0,66,45,0,0,0,45,43,0,0
peekkids,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,88,0,0,91,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,100,93,0
rsmetrics,0,48,0,0,63,0,88,0,0,0,61,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,72,0,0,0,0,0,0,0,0,0,0,0,0,0
buildblock,0,0,0,0,0,0,27,0,0,0,0,28,0,100,0,0,72,0,0,60,0,62,0,45,44,28,0,0,30,0,0,0,0,0,31,32,0,39,0,0,0,0,97,0,65,0,0,0,0,0,0
marcovasco,0,0,0,0,33,0,0,0,47,0,0,0,0,0,0,0,0,31,0,0,0,0,0,84,0,0,0,0,0,0,73,0,0,0,36,48,0,53,0,31,100,0,0,34,0,0,59,0,46,0,0
hevodata,0,0,0,29,21,16,0,0,64,34,0,0,0,35,29,0,0,14,0,13,0,40,100,0,58,18,28,25,29,28,0,34,14,32,54,50,14,21,32,25,0,0,0,28,0,16,50,41,0,23,45
merlyn,79,80,83,81,82,83,88,96,84,80,79,85,78,81,70,100,95,68,84,80,83,73,77,89,79,84,84,75,76,79,90,83,89,88,89,69,72,76,89,85,70,82,72,74,79,80,76,76,76,74,82
ziptoss,0,0,69,0,0,0,85,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,50,0,57,0,0,0,0,100,0,0,0,0,82,0,0,0,0,0,0,51,0,0,0,0,0,0
adsquare,17,0,46,28,0,0,26,0,0,0,47,15,0,0,56,0,0,43,100,0,37,25,0,24,0,35,15,0,25,48,0,0,27,28,0,0,20,42,0,27,16,32,0,36,24,32,23,73,17,21,20
padlet,73,67,57,49,42,38,38,42,48,62,71,77,91,99,100,99,98,92,91,86,92,97,93,80,85,74,76,42,23,51,84,77,80,79,86,80,81,94,93,86,87,86,62,71,81,85,74,82,89,80,68
wirexapp,0,0,0,88,0,0,0,0,0,0,0,100,39,0,0,0,44,0,0,0,0,0,67,0,88,0,0,0,82,0,50,0,0,0,83,0,61,0,0,0,47,0,0,49,0,0,54,41,0,0,0
gonift,29,23,47,31,0,36,34,14,28,13,24,17,13,16,41,19,100,22,22,52,27,46,32,26,33,19,20,42,33,39,38,34,39,26,46,48,17,43,23,41,53,55,44,39,26,33,28,8,30,29,31
quikly,44,61,80,58,44,42,73,58,43,33,52,89,48,85,51,100,45,62,65,19,63,74,59,80,54,28,58,55,53,51,66,66,35,55,64,74,51,41,66,42,50,80,67,31,69,72,73,80,91,66,86
rpath,34,87,46,40,36,37,38,62,64,80,62,51,51,49,68,34,80,57,50,67,100,23,23,55,60,55,33,33,40,31,53,36,53,78,60,68,57,42,76,41,36,29,64,42,80,22,73,46,47,38,33
humanyze,42,0,48,0,24,52,0,0,0,0,24,0,27,0,0,0,0,0,22,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,51,0,33,0,0,0,0,0,100,0
pureforge,0,0,100,0,0,0,0,0,0,0,0,0,98,74,0,53,0,84,0,0,0,0,43,0,34,0,48,0,0,0,0,0,0,0,0,0,80,0,0,0,0,38,0,41,0,0,0,0,0,34,0
bluehexagon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,63,0,44,0
soasta,26,0,0,0,33,0,28,0,0,0,0,81,28,0,0,0,100,0,0,0,0,0,0,0,0,49,0,0,23,0,0,0,29,36,31,65,0,0,0,0,38,0,58,0,44,0,29,59,0,0,0
somnera,25,0,48,35,0,0,51,0,36,0,0,0,0,0,0,0,27,0,0,0,0,35,51,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
federato,41,27,0,29,83,38,67,85,0,0,85,31,49,37,0,80,0,0,0,24,30,27,0,90,37,58,32,0,29,32,32,0,0,37,40,0,87,0,100,39,31,25,91,53,26,0,88,98,39,53,0
velasca,54,58,70,64,57,56,45,39,37,37,40,46,49,49,58,63,67,68,74,66,73,64,94,100,91,80,89,80,64,94,92,73,65,69,56,59,50,58,55,58,70,64,59,60,74,64,62,70,56,65,60
freetrade,75,57,80,56,60,79,98,93,87,82,99,74,71,87,74,76,73,52,66,47,69,54,50,64,55,53,51,49,42,69,66,71,72,64,58,66,47,63,100,59,59,45,56,55,47,40,52,23,48,52,49
beop,0,28,76,80,57,52,0,57,30,35,0,0,30,56,27,29,44,0,31,45,36,51,39,17,25,33,40,100,0,45,0,57,22,23,18,63,0,0,33,17,48,42,33,22,38,24,57,56,0,0,0
blickfeld,51,44,58,78,38,61,91,35,30,65,55,44,37,30,83,56,57,45,43,39,15,54,57,19,100,16,41,36,25,46,38,55,59,53,0,0,83,49,49,89,57,53,59,28,0,50,22,85,22,38,42
usa,50,52,48,50,49,49,49,48,49,48,49,51,51,47,50,49,49,48,47,46,49,56,51,100,91,46,43,46,46,51,48,51,50,48,47,48,49,49,47,53,57,52,48,47,53,48,47,48,46,49,47
lumacyte,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,99,0,0,32,0,0,100,0,0,90,0,0,0,0,28,0,74,0,0,30,0,42,0,0,0,0,44,77,0,0,0,0
arrivae,26,11,27,0,0,37,25,49,0,24,52,10,27,30,0,27,22,31,67,29,100,28,43,16,29,15,43,0,16,29,29,36,0,0,22,42,0,36,12,17,34,44,42,0,0,17,33,22,26,39,19
knewco,0,0,0,0,0,0,34,0,0,0,0,0,0,79,100,0,0,0,60,0,0,0,0,0,0,0,0,0,57,0,44,27,0,0,0,0,48,0,29,0,0,0,0,36,0,53,0,0,0,0,0
kevala,100,45,38,84,43,41,50,54,66,80,48,61,64,56,54,58,59,48,73,84,87,73,37,45,49,42,64,24,46,70,62,64,72,79,81,65,71,28,73,62,42,41,24,78,17,53,54,48,60,46,22
medipixel,0,0,41,0,0,0,0,0,0,40,0,48,0,0,0,0,49,0,0,0,51,0,52,0,0,0,0,0,0,0,35,0,37,0,0,0,0,0,31,0,100,53,0,0,0,0,0,0,0,0,0
,30,32,31,31,34,100,40,32,31,32,32,36,32,32,35,33,32,32,32,32,33,35,33,33,30,31,32,31,30,31,32,31,31,33,32,33,34,33,32,33,33,34,32,33,32,31,31,30,30,31,32
smartwires,0,0,0,0,0,65,70,0,88,0,0,0,0,0,0,0,60,0,0,38,100,0,54,51,0,0,0,0,0,0,50,53,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0
freighttiger,100,82,0,31,0,0,0,0,0,0,59,0,0,0,22,0,0,0,0,0,0,0,37,0,20,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,23,62,0,0,0,0
tensorleap,77,91,82,0,0,0,0,0,0,0,0,0,0,0,0,0,63,96,0,0,0,0,82,0,100,0,0,0,0,0,0,59,0,0,85,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0
quantron,8,17,22,14,0,24,9,17,29,14,18,10,18,23,53,25,30,100,20,26,9,38,7,13,21,16,30,20,9,11,14,12,16,10,19,19,0,21,27,27,24,17,15,31,19,31,26,25,10,0,7
modria,0,0,0,100,43,22,0,0,0,51,25,42,20,87,95,19,0,25,66,0,68,58,0,0,0,28,30,38,32,36,61,32,0,39,26,0,72,65,45,35,0,50,0,0,0,53,24,31,65,30,48
fillupmedia,0,0,44,0,0,0,0,87,0,0,0,0,0,0,0,0,0,49,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,0,51,0,0,0,0,0,55,0,0,0,0
,30,32,31,31,34,100,40,32,31,32,32,36,32,32,35,33,32,32,32,32,33,35,33,33,30,31,32,31,30,31,32,31,31,33,32,33,34,33,32,33,33,34,32,33,32,31,31,30,30,31,32
cloudlock,0,0,23,0,0,39,23,26,0,51,0,0,22,18,31,0,38,24,63,0,19,0,26,18,0,0,0,0,0,0,35,0,67,100,0,32,0,19,0,38,25,72,0,24,0,0,0,19,0,35,0
fractory,78,0,44,0,40,51,79,0,53,23,52,61,40,88,71,100,26,84,23,75,69,59,93,77,20,72,51,33,21,45,50,71,21,49,35,0,51,91,81,46,55,89,0,57,18,62,22,72,39,82,75
1kosmos,25,0,32,0,0,22,0,21,0,23,0,0,0,37,100,0,0,0,0,0,0,44,20,42,0,44,0,47,0,0,0,0,50,28,36,28,0,0,0,0,56,0,40,0,0,0,24,33,0,21,0
tobem,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,100,65,0,39,0,42,0,0,0,0,0,0,0,61,0,0,0,0,0,35,0,0,20,0,0,0,0,26,0,34,0,0,0,0
paieon,44,0,0,0,34,0,0,0,0,0,69,0,0,0,0,0,0,66,0,93,0,42,33,49,0,0,72,0,0,0,51,0,39,0,0,0,37,100,0,0,36,0,0,0,0,0,0,0,0,0,0
allcyte,65,0,53,0,50,69,0,0,100,0,0,67,0,0,67,0,0,0,0,0,56,0,0,0,0,0,52,0,0,0,0,0,0,0,0,40,0,42,0,0,0,0,0,0,53,0,0,0,0,0,0
ancient8,85,69,0,0,0,0,0,0,31,0,0,0,0,100,50,45,35,0,0,0,50,0,0,0,0,0,0,38,0,0,52,0,52,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0
gonitro,92,79,87,45,0,32,28,60,65,57,54,45,0,0,26,0,0,0,45,100,84,47,35,57,0,31,39,0,63,0,74,28,0,68,0,0,46,0,0,76,72,92,92,0,78,43,0,0,56,55,75
,30,32,31,31,34,100,40,32,31,32,32,36,32,32,35,33,32,32,32,32,33,35,33,33,30,31,32,31,30,31,32,31,31,33,32,33,34,33,32,33,33,34,32,33,32,31,31,30,30,31,32
virtela,28,0,0,100,0,53,0,33,42,32,68,0,0,0,52,0,0,29,0,0,0,0,0,0,69,25,0,51,0,28,0,30,0,0,43,0,0,40,0,68,0,32,0,0,0,0,0,32,77,0,0
shopharborside,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,29,0,0,72,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35
serus,52,45,59,62,100,67,61,59,77,69,69,53,64,45,60,76,63,54,57,63,65,68,68,54,50,72,47,80,42,58,59,50,45,41,46,52,50,60,63,53,73,59,39,49,28,51,59,54,66,39,76
arevo,39,100,56,21,43,0,59,0,42,25,59,92,40,53,64,36,73,30,37,79,22,77,63,72,42,0,53,30,40,34,0,44,0,32,22,61,39,28,38,44,68,0,30,33,0,37,46,49,36,78,56
tenstorrent,21,45,13,23,13,26,30,22,18,41,0,23,0,29,35,27,14,42,26,21,10,32,23,0,21,0,29,33,25,22,38,24,32,31,17,52,31,22,33,28,31,42,100,75,34,49,24,21,27,25,60
scytl,0,0,58,36,65,0,48,0,0,100,0,52,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,49,17,18,0,36,22,0,0,0,0,0,93,30,35
cryptofinance,0,0,51,0,0,0,0,76,0,31,0,65,0,36,0,29,0,0,0,0,0,0,0,0,37,0,31,50,100,49,37,0,34,0,0,45,0,0,0,0,0,38,0,0,0,0,0,0,0,64,0
seawith,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,25,0,0,0,0,0,23,0,0,0,0,0,0,0,51,0,0,56,0,0,100,0,0,0,0
noveto,0,36,83,22,37,0,50,31,0,0,0,27,0,0,0,54,0,26,20,100,0,0,47,83,27,0,39,0,0,0,0,0,19,0,0,0,0,59,0,0,0,0,22,0,0,0,0,48,0,49,25
shipnext,0,0,0,0,0,18,0,0,0,36,0,35,0,27,100,0,0,0,0,0,29,36,0,0,36,20,0,38,24,53,20,0,0,21,18,0,0,20,0,45,0,0,0,19,17,0,0,0,49,0,0
supercell,60,57,60,58,65,57,62,61,63,57,54,52,50,49,60,58,52,60,54,61,66,63,52,54,53,61,85,66,100,71,67,74,62,63,62,74,55,63,60,74,91,79,79,70,65,68,73,65,59,64,71
smartvalor,0,0,0,0,30,0,0,0,0,0,0,0,0,20,0,25,0,100,22,77,0,0,38,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
