,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25,2023-01-01,2023-01-08,2023-01-15,2023-01-22,2023-01-29,2023-02-05,2023-02-12,2023-02-19,2023-02-26,2023-03-05,2023-03-12,2023-03-19,2023-03-26,2023-04-02,2023-04-09,2023-04-16,2023-04-23,2023-04-30,2023-05-07,2023-05-14,2023-05-21,2023-05-28
peakplus,0,0,0,0,0,100,0,53,0,0,0,81,0,0,79,0,0,97,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,28,0,0,0,0,0,0,0,34,0,0,0,43,0,0,0,0
99designs,69,62,63,49,61,80,100,97,78,66,75,79,60,63,60,68,62,64,56,58,61,56,59,60,59,56,67,66,59,76,74,74,72,84,71,68,67,67,57,73,65,70,69,60,61,69,67,61,64,67,68
baublebar,31,30,21,26,23,30,27,40,36,32,31,31,29,36,32,28,29,35,41,39,63,58,66,100,95,85,71,54,61,46,29,36,39,35,31,32,29,32,28,29,29,22,24,23,28,43,49,34,27,28,30
m.capital,100,0,0,0,0,0,83,0,0,0,0,0,0,27,0,0,0,26,65,0,0,55,0,79,73,92,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,46,0,49,0,0,84
zunum,0,0,0,44,0,0,0,0,34,38,0,0,0,0,40,0,0,61,0,84,67,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,86,51,39,33,46,0,0
capitual,61,100,60,49,48,12,52,18,0,19,0,30,0,0,0,0,11,25,10,17,11,32,15,22,18,33,13,32,0,0,23,31,29,18,20,15,0,54,33,24,0,19,19,11,16,17,26,0,34,44,0
one-team,0,0,0,0,0,0,56,0,0,17,59,16,0,28,30,33,0,27,0,0,0,22,16,18,0,16,52,0,41,19,0,0,20,0,0,26,0,36,17,0,18,100,0,0,30,0,19,0,0,0,0
techbuffalo,33,0,0,0,0,0,0,0,23,0,0,32,0,31,55,0,0,0,45,0,56,29,0,0,0,21,0,0,0,0,0,22,0,62,0,35,72,31,0,0,0,0,0,0,100,44,0,0,0,26,0
4thmvmt,0,0,100,100,0,0,0,0,0,42,0,0,0,53,0,0,0,0,0,0,0,0,92,0,79,0,0,0,0,0,0,0,86,49,93,40,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
revver,0,48,27,65,33,41,39,0,53,45,35,0,43,18,0,48,0,32,0,19,42,23,28,43,0,20,0,27,0,71,0,50,34,65,60,100,0,0,37,43,23,0,53,58,80,57,0,25,32,72,30
greenomy,0,36,30,0,18,32,41,46,0,29,0,22,22,22,0,27,0,62,0,0,15,16,0,0,27,23,16,16,0,0,0,17,0,30,0,27,37,0,0,21,45,0,69,33,0,0,18,100,0,16,33
unity.com,25,38,42,0,0,62,40,0,60,0,50,0,69,52,41,47,30,100,0,45,73,26,0,63,37,0,33,61,42,46,37,0,53,46,48,41,73,32,63,29,43,15,60,30,48,44,63,17,27,35,0
xtr3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,36,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,95,100,69,0,0,34,0,0,0,47,0,0,0
citytaps,69,0,0,38,0,0,45,0,0,63,0,0,89,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,53,0,37,100,0,0,0,0,69,88,0,0,0,0
,30,31,30,31,34,100,42,32,32,32,31,34,31,32,32,33,32,31,31,32,34,34,33,32,31,31,32,31,31,32,31,31,32,33,32,34,33,32,32,33,32,32,33,31,32,30,31,31,30,29,31
eolite,0,0,0,0,0,100,0,30,0,0,0,0,0,0,0,0,0,0,69,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,26,26,0,33,0,0,0,53,0,76
bitcoke,0,51,45,0,21,75,0,0,0,37,39,0,0,0,0,0,0,0,0,0,33,0,100,27,0,0,0,26,0,0,0,0,0,42,0,27,55,0,0,0,0,33,0,0,0,0,28,34,0,0,0
thanx,56,69,73,40,60,56,48,65,85,67,100,72,67,71,61,70,59,75,76,78,66,83,81,74,73,43,91,72,80,74,65,58,67,53,68,84,69,48,67,78,80,66,73,52,58,69,47,62,66,82,55
utopia.io,0,0,0,0,60,66,65,0,69,46,0,0,0,0,0,0,0,0,0,0,0,75,0,0,39,0,0,0,0,58,0,84,0,0,0,0,100,0,0,0,0,0,0,53,0,0,0,0,0,83,0
suuchi,23,34,100,0,0,0,22,58,0,0,46,0,87,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,37,0,0,0,0,23,0,0,0,0,23,0,0,75,24,0,28,24,0,0,26
visits,67,70,63,65,69,68,67,74,69,67,67,71,89,100,85,72,73,75,72,72,79,76,79,59,76,74,77,67,57,72,70,73,75,77,76,74,78,77,78,75,79,77,78,79,80,79,76,74,70,71,65
tutored,69,32,96,82,41,50,65,59,47,61,63,87,54,95,83,96,98,85,43,58,75,66,60,50,81,100,63,69,22,44,54,62,62,92,61,67,68,54,67,50,62,34,61,62,48,43,43,51,50,53,38
liticapital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,100,40,0,0,0,0,0
acousticeye,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,80,0,0,0,0,0,0,0,0,0,0,48,0,0,0,63,0
asklaila,42,0,60,69,0,0,0,44,0,0,73,84,62,0,0,67,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,100,0,0,0,0,34,40,0,0,0,0,0,0,0,0
replika,61,54,52,53,53,54,58,59,70,71,64,57,55,53,58,53,52,56,63,66,74,70,67,60,66,66,81,76,87,83,88,90,81,83,100,100,83,72,75,67,69,74,71,67,66,74,67,60,56,57,51
partners,90,89,91,84,92,92,92,93,89,84,91,88,87,91,91,92,87,90,90,88,92,89,89,71,84,85,84,77,66,88,94,94,97,98,92,94,93,99,95,97,96,100,93,91,93,96,91,86,86,94,90
bostonheartdiagnostics,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,40,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,32,0,87,0,0,0,0,25,0,0,83
taboola,60,68,57,55,59,57,61,59,66,60,59,54,54,56,55,49,53,54,52,58,52,65,58,45,100,56,54,49,44,63,76,67,67,58,71,60,73,74,62,52,59,60,56,53,61,67,52,58,62,62,58
wakesoft,0,0,0,0,0,0,0,100,59,0,0,0,44,45,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,24,27,0,53,0,0,0,0,0,0,0,0,27,0,0,0,0,35,0,0
reworks,27,44,26,33,30,22,19,30,27,25,34,37,52,100,22,35,28,23,22,35,20,36,18,22,13,21,24,20,20,23,24,20,13,21,21,25,25,20,23,33,26,26,30,20,22,24,32,31,29,18,20
werize,41,70,79,38,78,68,54,56,52,40,21,39,20,31,62,37,39,42,32,30,46,47,79,63,57,64,0,67,43,59,62,43,58,65,48,71,62,86,68,76,50,82,71,87,46,82,43,69,100,55,97
,30,31,30,31,34,100,42,32,32,32,31,34,31,32,32,33,32,31,31,32,34,34,33,32,31,31,32,31,31,32,31,31,32,33,32,34,33,32,32,33,32,32,33,31,32,30,31,31,30,29,31
repurpose.com,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,33,58,0,100,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,36,0,0,0,0,0,0,0,45
farmitoo,100,93,99,91,63,82,97,41,29,0,29,29,23,36,39,0,0,40,39,32,0,24,48,63,58,30,0,54,0,39,53,48,0,46,26,36,55,52,27,37,55,51,61,37,21,51,20,38,23,21,23
sukhavati,49,46,0,0,27,0,32,24,12,0,58,11,11,18,0,37,0,0,17,0,27,18,41,0,30,49,20,25,39,0,15,100,16,33,11,23,25,24,53,69,36,18,30,22,52,64,45,0,24,29,12
yoursuper,51,71,31,100,16,31,29,0,19,0,37,16,0,33,0,32,0,56,49,0,0,48,58,43,35,15,39,0,0,17,0,0,39,47,52,41,31,33,0,41,0,16,17,17,20,45,77,0,23,30,30
shipt,91,90,86,88,96,96,88,97,90,90,89,89,82,78,76,81,87,80,84,85,92,87,83,73,100,90,92,99,84,94,88,90,86,87,82,74,73,76,73,71,77,76,77,71,77,76,75,68,67,67,74
aivero,17,42,15,0,0,0,0,0,0,0,22,23,0,29,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,100,0,30,0,0,15,17,0,0,25,0,0,0,0,29,0,29,0,0,22,0,0
generationesports,0,27,0,19,15,0,0,0,21,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,19,29,0,0,0,0,0,0,14,0,0,0,0,0,0,0
silicong,16,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22,100,0,0,0,0,0,0,25,0,0,0,0,45,21,23,0,0,0,0,0
capbridge,37,100,0,0,32,0,0,0,0,0,0,0,0,0,26,0,0,38,0,26,97,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,97,0,0,0,0,33,76,0,0,0,0,0,0,0,50
dysonics,0,39,0,0,0,0,0,0,51,100,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,35,52,0,39,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
metromart,46,34,50,56,46,36,100,48,53,58,49,51,41,35,49,37,57,33,60,44,56,39,39,83,60,41,51,65,68,55,41,54,39,40,21,40,32,49,30,33,28,29,46,38,38,32,24,41,26,31,11
dripdrop,72,66,61,78,50,58,93,55,49,46,46,22,56,47,26,72,43,27,69,27,82,100,12,18,76,42,46,42,30,19,0,54,28,84,44,28,40,71,67,47,54,34,40,66,49,62,78,63,59,86,77
perfeggt,0,0,0,36,0,0,0,0,0,0,79,24,0,0,0,0,0,0,0,0,0,56,100,0,29,0,35,0,0,58,0,22,21,0,48,0,34,0,45,24,0,69,0,0,0,0,38,0,0,34,0
wonderbill,0,0,0,0,0,52,0,0,45,0,0,0,38,0,0,0,31,0,0,0,29,0,0,0,0,39,0,0,0,0,66,0,0,0,0,0,100,0,0,31,0,52,0,0,0,41,0,0,0,0,48
getmega,49,30,37,27,61,23,29,100,49,42,34,51,0,69,36,0,38,31,31,46,0,38,40,29,21,19,47,35,27,29,14,19,59,31,42,16,23,18,45,36,13,67,40,30,20,0,23,40,58,20,60
misalud,15,38,18,40,48,29,51,43,26,32,27,24,24,18,18,28,30,24,43,31,34,31,30,47,29,16,42,20,37,46,47,100,40,81,49,93,43,36,44,50,51,64,23,57,0,37,42,44,38,45,34
nakedlabs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,80,0,35,50,0,0,0,0,0,0
stryve,44,75,69,62,68,55,88,96,76,100,64,88,28,50,29,54,53,0,53,77,55,64,58,79,63,69,49,85,19,86,53,67,75,59,29,37,51,49,67,23,40,53,44,53,58,39,42,33,73,32,52
mipsology,0,100,0,0,0,0,59,37,0,0,0,0,0,43,0,0,0,0,0,34,0,0,35,0,0,85,0,90,0,41,39,0,0,0,0,0,0,0,0,0,0,66,0,42,0,0,0,0,0,0,0
xyte,100,0,0,40,0,0,0,0,0,0,43,0,0,38,0,0,0,0,30,28,0,0,0,0,0,0,0,0,57,46,0,0,0,57,0,33,0,0,25,86,86,0,0,0,0,0,0,0,0,0,0
seventymm,39,0,42,0,0,46,0,0,0,0,0,0,40,0,0,0,41,0,0,0,100,0,0,62,0,0,0,39,0,0,0,65,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
maginteractive,0,0,0,0,100,29,55,45,83,0,0,0,46,0,59,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,36,0,0,0,0,37,51,0,0,0,0,32,0,0,0,0
cyemptive,0,0,0,0,30,0,0,0,58,0,0,0,0,0,100,0,0,0,0,35,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,39,0,57,55,0,0,0,30,0,58
algbra,64,20,52,38,40,0,41,47,46,46,59,30,31,22,78,64,42,84,49,78,69,77,83,34,58,95,78,57,12,71,70,40,54,73,50,52,40,63,68,24,73,72,100,66,73,59,65,66,79,79,31
mjukhome,0,0,35,0,0,0,26,0,0,0,100,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,35,52,0,45,85,0,0,0,31,33,0,0,0,0,0,0,30,0,49,42,0,0,24,40,0
quorso,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,27,0,0,27,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,100,0,49,0,0,0,0,0,23,0,0,0,0,0,0,60,0
,30,31,30,31,34,100,42,32,32,32,31,34,31,32,32,33,32,31,31,32,34,34,33,32,31,31,32,31,31,32,31,31,32,33,32,34,33,32,32,33,32,32,33,31,32,30,31,31,30,29,31
ginco,55,62,46,38,62,80,59,51,100,96,89,82,98,61,48,63,51,57,33,53,36,58,43,46,47,41,47,49,35,52,59,56,59,60,53,59,60,64,55,69,58,53,41,59,49,49,66,61,65,56,61
decrypt,91,94,92,86,90,96,96,87,89,73,87,88,86,94,98,92,90,97,91,93,96,98,100,90,93,95,93,88,75,79,88,93,90,94,95,97,92,94,96,91,93,94,91,89,89,89,88,92,92,92,82
drinkgt,0,0,0,0,37,51,0,0,0,0,0,0,26,0,0,0,24,41,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,100
appgrooves,0,0,0,0,0,0,0,38,36,0,0,0,22,0,0,0,0,38,24,0,22,53,0,0,0,0,0,0,0,0,0,0,0,69,47,0,44,0,0,0,0,0,20,100,0,0,0,0,39,0,0
evergen,21,100,48,43,29,58,50,43,76,29,39,28,66,29,38,48,29,28,64,74,49,53,15,49,45,0,31,0,0,79,46,56,42,49,41,0,48,49,63,39,72,0,31,43,39,57,34,60,13,27,45
pbb,98,77,76,68,68,72,72,88,78,69,78,78,77,61,71,75,65,69,67,68,65,69,74,75,72,87,61,56,55,67,74,83,75,95,93,88,90,95,100,96,70,88,87,73,45,49,63,79,67,80,88
gofastpay,0,35,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,33,0,31,48,0,0,0,0,0,34,0,0,0,0,74,0,0,100,0,0,0,0,0,0,27,47
,30,31,30,31,34,100,42,32,32,32,31,34,31,32,32,33,32,31,31,32,34,34,33,32,31,31,32,31,31,32,31,31,32,33,32,34,33,32,32,33,32,32,33,31,32,30,31,31,30,29,31
virgio,24,22,19,22,14,26,12,20,18,6,21,30,14,21,23,13,0,29,22,29,32,100,58,51,34,46,46,69,38,32,48,45,37,40,49,56,59,57,46,54,53,61,68,67,51,48,42,59,37,33,33
hqtrivia,0,0,0,26,0,0,0,0,0,31,35,0,0,0,0,0,39,28,69,0,0,0,0,53,30,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,84,100,0
molecularmd,0,0,0,0,69,0,0,0,0,0,34,87,0,0,0,70,0,0,0,31,0,0,0,0,0,0,100,0,31,0,0,32,33,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buzzni,63,98,0,0,0,0,0,26,0,38,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wywy,87,100,44,80,0,48,41,0,0,22,47,30,38,0,95,49,59,95,32,31,69,30,0,22,52,75,70,97,40,46,94,49,34,92,66,67,22,40,51,71,77,76,89,96,0,77,47,65,53,0,0
secfi,0,84,0,23,32,0,32,0,0,0,24,0,0,44,0,63,45,0,0,0,23,41,0,0,0,0,0,38,0,49,100,31,58,50,0,0,20,44,0,71,0,0,28,0,0,0,27,60,21,23,52
elo,72,81,82,82,87,92,85,88,81,73,85,86,77,82,89,97,91,89,94,79,82,90,84,92,83,82,82,82,79,94,94,99,91,93,92,85,88,90,86,89,100,97,95,91,89,87,94,91,80,81,83
tappp,0,0,0,32,0,0,0,56,0,0,0,33,25,0,0,0,60,0,0,34,51,0,0,0,0,0,0,0,44,0,0,28,20,23,37,100,73,26,0,0,0,20,0,0,0,0,0,0,0,41,48
squeeze.com,29,29,0,48,100,79,0,35,53,41,0,0,0,0,0,48,0,0,41,0,33,32,0,0,0,0,0,34,0,0,0,0,0,0,47,0,48,0,0,0,35,0,0,0,39,0,0,0,34,0,0
isina,72,93,29,28,87,33,54,14,85,68,51,41,40,83,100,41,60,75,56,45,53,89,63,58,56,0,53,36,30,29,62,35,98,46,75,66,27,39,42,55,55,49,75,64,52,64,62,81,45,52,99
clim8,24,42,60,0,0,0,0,0,25,28,0,0,53,0,0,0,36,21,31,0,0,46,0,28,32,46,0,27,37,52,22,0,36,50,0,23,73,0,35,26,55,100,60,25,0,92,0,0,0,0,23
hivency,100,70,76,72,53,79,56,67,45,56,34,35,34,47,50,61,26,52,46,64,44,50,0,52,46,51,29,46,29,53,45,42,58,42,27,27,41,26,28,25,36,44,29,18,46,31,37,10,31,32,16
rapidmind,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,100,0,0,0
10beauty,0,0,0,0,0,0,0,0,83,0,0,0,0,65,0,25,59,0,0,0,0,0,0,0,21,0,0,0,0,100,0,0,28,69,78,0,0,59,33,0,0,0,0,0,0,0,0,0,0,0,81
cymphonix,0,0,0,0,22,0,0,0,0,0,0,25,0,0,0,0,0,0,33,0,0,0,0,0,0,0,75,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
honehealth,21,0,46,0,0,66,0,51,25,65,26,20,0,0,22,38,32,34,100,0,34,0,45,44,0,64,0,65,0,0,64,33,33,35,59,71,33,38,27,36,19,63,38,0,48,49,0,56,0,25,22
melscience,0,30,44,90,0,0,100,0,26,0,0,0,55,0,0,0,0,38,0,0,25,54,51,0,47,23,61,82,0,27,40,35,44,75,0,60,30,0,38,0,42,43,0,0,0,0,0,0,77,0,0
carwoo,0,0,23,28,100,0,28,49,0,25,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,46,0,24,39,0,0,43,31,0,51,0,32,0,0,56,0,0,0,0,0,0,0,0,0,0,24
kumospace,92,100,31,47,57,70,45,66,69,58,42,52,50,52,45,55,48,43,49,36,39,48,57,32,35,24,78,50,48,52,37,34,34,60,36,53,34,40,61,33,31,11,51,66,85,48,64,50,76,62,48
oxsonics,0,0,0,0,0,0,0,0,0,0,21,0,19,0,0,0,0,17,36,0,31,19,0,16,0,0,0,21,54,0,0,0,0,0,46,100,0,0,0,0,0,0,0,0,0,0,29,0,0,0,29
qoo10,40,34,32,39,33,33,34,38,32,36,100,91,63,37,36,33,32,39,36,36,37,36,98,89,54,38,35,35,33,40,38,32,33,38,39,35,38,95,82,52,31,29,36,30,32,32,31,31,35,31,91
instride,63,91,46,41,61,74,55,76,45,85,57,75,45,47,42,49,75,66,45,22,42,48,97,33,58,65,25,53,52,24,71,80,71,49,76,68,65,79,59,23,78,50,23,41,100,34,15,84,62,0,53
innowatts,0,0,0,0,0,29,0,0,0,0,47,0,0,0,26,0,0,0,0,0,0,79,100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0
oriente,73,77,78,94,69,87,76,84,85,88,93,83,92,87,87,81,97,86,88,86,70,83,80,83,76,69,74,60,61,85,73,75,74,68,75,77,73,88,93,76,75,76,89,82,100,83,86,97,85,94,83
zone.tv,45,0,44,0,0,65,22,0,0,0,0,26,43,0,0,0,0,0,0,0,0,0,27,0,28,0,0,0,26,0,0,56,0,38,100,0,0,0,35,0,58,34,0,0,63,39,0,0,66,51,46
veridaas,30,46,0,0,0,47,64,0,0,37,0,0,48,0,42,0,0,0,0,71,0,0,0,0,0,0,0,93,0,40,0,0,34,0,0,0,0,39,0,0,0,0,0,40,0,0,83,0,100,0,39
ambx,12,33,0,16,0,0,0,50,25,0,0,0,21,0,29,0,0,0,13,0,70,0,13,0,13,14,26,0,0,0,0,0,0,69,19,14,0,0,50,0,0,0,14,0,13,31,0,0,0,14,100
cluno,48,45,52,100,93,52,55,68,38,62,31,0,49,47,52,42,0,57,26,42,64,48,37,22,46,0,21,49,0,26,64,16,29,60,48,61,55,36,27,0,26,25,27,24,17,36,53,43,0,20,0
,30,31,30,31,34,100,42,32,32,32,31,34,31,32,32,33,32,31,31,32,34,34,33,32,31,31,32,31,31,32,31,31,32,33,32,34,33,32,32,33,32,32,33,31,32,30,31,31,30,29,31
fancybirds,100,0,0,0,0,0,0,32,0,0,81,0,0,0,0,0,37,0,44,50,0,85,69,0,0,62,0,0,0,23,0,40,0,0,0,0,44,0,0,0,35,0,0,0,0,0,0,63,0,0,0
avidicare,66,0,0,0,0,0,0,38,0,100,41,0,0,35,0,0,0,38,37,40,0,57,0,0,0,69,0,0,0,66,0,89,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blockster,0,0,0,0,0,0,0,78,0,93,0,56,0,0,0,53,0,90,100,0,65,0,0,0,67,82,0,0,0,69,0,84,0,0,97,0,0,67,0,0,0,84,0,0,46,0,0,53,0,95,0
,30,31,30,31,34,100,42,32,32,32,31,34,31,32,32,33,32,31,31,32,34,34,33,32,31,31,32,31,31,32,31,31,32,33,32,34,33,32,32,33,32,32,33,31,32,30,31,31,30,29,31
rockmelt,0,23,0,0,28,0,0,0,0,0,0,0,31,19,31,0,0,0,29,0,0,0,28,0,0,48,0,41,0,0,0,0,0,35,19,0,0,82,51,0,0,0,0,0,0,0,100,0,0,0,0
smartuq,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,31,0,0,0,0,58,0,39,0,30,55,60,43,0,0,0,0,0,0,0,0,0,0,0,0,100
chqbook,0,100,37,20,29,24,98,19,46,26,45,50,54,47,53,22,18,63,41,31,72,43,24,44,70,41,49,40,50,49,36,30,76,50,42,0,16,39,0,75,44,26,50,34,28,40,83,65,33,35,80
cozynergy,56,24,0,31,0,0,100,71,62,0,0,0,0,21,0,24,18,67,30,62,30,21,0,0,0,0,0,0,0,42,0,0,54,30,72,0,20,0,50,32,22,65,93,47,71,0,97,21,0,31,34
gogtp,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,62,40,0,0,0,50,0,0,39,63,0,0,0,0,100,0,0,0,0,87,0,0,95,0,0,0,0,0,0,55,40,0,0,0
rubyribbon,0,0,0,0,0,0,0,40,0,0,0,75,0,0,0,0,0,0,0,0,55,0,100,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,91,0,36,0,0,0,0,0,0,0,0,0
optics11,0,0,0,0,0,43,68,0,0,0,0,0,0,0,0,66,0,0,0,0,39,0,0,0,0,57,0,0,0,0,0,0,0,0,50,0,0,0,0,0,53,0,0,39,81,0,0,0,0,0,100
truepillars,0,0,0,0,0,0,0,0,0,0,96,0,87,0,0,0,0,0,0,57,53,0,0,57,0,0,100,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,73,0,66,0,0,0,41,0,49
baboontothemoon,23,0,0,31,0,0,22,0,61,0,45,0,32,40,26,0,0,0,0,100,51,0,28,0,98,20,0,0,0,31,25,26,36,0,31,0,0,0,20,24,79,50,0,33,71,0,0,0,31,0,0
tanvas,25,58,0,0,0,50,0,51,48,0,0,34,38,0,0,29,0,83,0,25,73,0,0,0,0,0,0,0,0,0,0,0,49,75,100,39,38,0,0,0,0,0,27,0,60,0,0,0,0,0,0
minehub,0,38,86,98,24,71,54,24,55,27,72,32,54,48,100,45,53,20,37,63,49,47,0,58,32,29,57,28,58,44,66,84,52,40,57,47,66,43,55,58,40,68,84,55,17,45,39,75,0,43,47
ggq,55,0,24,58,0,31,0,0,36,63,47,21,0,39,0,0,44,31,40,0,61,0,0,91,0,41,68,35,45,64,59,0,48,0,59,0,35,100,24,0,62,0,52,0,0,28,0,42,29,25,65
safehub,0,0,0,0,53,0,0,0,100,0,0,0,0,0,97,0,0,0,0,0,45,0,0,0,53,0,0,0,0,0,0,0,60,52,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,93,47
boxbot,0,0,28,0,0,0,42,16,0,0,16,100,0,16,0,20,21,15,20,0,42,0,0,0,0,0,0,0,0,0,33,49,0,0,19,0,0,17,0,0,0,74,36,52,0,15,15,33,31,23,38
opensurvey,22,0,0,0,0,0,20,0,0,0,100,19,0,17,35,0,0,0,0,0,0,0,32,0,0,0,0,0,0,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
singlespot,71,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,34,0,0,0,41,0,35,0,0,100,0,0,0,96,0,0,67
debtmarket,0,0,0,0,51,33,0,0,60,50,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,100,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
doctena,76,83,100,100,77,69,80,81,75,79,78,67,64,66,84,76,87,83,91,87,72,83,90,91,83,74,91,96,81,81,81,81,92,94,99,78,95,85,94,92,96,76,79,73,84,90,80,96,81,80,86
magnet.com,82,0,0,34,54,0,0,22,30,21,71,0,0,54,31,37,97,0,0,0,0,55,72,27,0,23,47,35,35,0,30,33,52,29,19,19,0,0,0,31,35,0,32,0,21,0,100,54,0,0,23
traxfamily,71,0,0,0,0,0,0,60,0,0,99,0,0,51,40,0,0,0,85,0,0,0,0,0,0,0,100,0,0,0,0,0,0,36,57,0,0,0,34,0,0,0,0,0,57,0,62,0,65,0,0
nowpublic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,33,73,0,0,0,0,100,0,0,0,41,0,0,0,0,0,0,0,31,0,0,0,49,0,29,0,37,0,42,0,0,0,0,39,0
bemyguest,0,0,31,15,40,0,0,33,47,15,100,0,0,0,0,24,24,53,29,0,0,18,14,19,0,21,14,50,0,45,31,61,0,52,0,0,0,21,25,0,24,36,22,20,22,23,54,26,20,0,0
amili,88,78,72,83,82,80,58,77,48,73,59,71,76,72,57,62,72,73,51,87,54,81,66,76,76,53,60,99,77,67,94,83,61,76,55,68,80,64,85,83,98,59,75,84,82,78,98,79,50,100,94
deako,28,83,26,28,0,63,0,0,21,0,18,26,31,39,26,50,56,53,16,44,28,42,74,78,14,62,18,0,30,21,36,17,67,100,17,66,15,43,43,75,46,44,57,50,50,25,56,71,67,42,40
credits,72,77,71,94,100,80,85,82,81,77,81,75,71,71,69,67,69,73,76,74,71,93,92,73,71,65,70,72,75,81,79,79,81,83,82,88,89,77,77,79,87,92,96,90,83,83,89,92,85,82,93
netxd,0,0,0,42,0,23,0,0,0,0,0,0,0,46,36,34,0,0,34,0,0,0,0,21,0,49,0,100,18,0,0,0,17,24,0,0,43,25,45,0,0,18,0,0,0,0,31,0,28,0,29
